,0,1
281,picture screen says,8.75811986074
282,pops rid,8.75811986074
283,pops rid watch,8.75811986074
284,process removing,8.75811986074
285,process removing discussing,8.75811986074
286,protected,8.35265475263
287,purchases,8.75811986074
288,purchases remove,8.75811986074
289,purchases remove threat,8.75811986074
290,receive communication,8.75811986074
291,receive communication paid,8.75811986074
292,received check,8.75811986074
293,received check status,8.75811986074
294,received statement,8.75811986074
295,receiving notifications,8.75811986074
296,receiving notifications cell,8.75811986074
297,recent,8.06497268018
298,recent story,8.75811986074
299,record phone,8.75811986074
300,record phone story,8.75811986074
301,remote,4.71506859291
302,remove,6.88631768384
303,remove phone,8.35265475263
304,remove phone service,8.35265475263
305,remove threat,8.75811986074
306,remove threat 877,8.75811986074
307,removing,8.75811986074
308,removing discussing,8.75811986074
309,removing discussing getting,8.75811986074
310,rent smart,8.75811986074
311,rent smart tv,8.75811986074
312,reset payment,8.75811986074
313,reset payment details,8.75811986074
314,reset picture screen,8.75811986074
315,restored dvr,8.75811986074
316,restored dvr box,8.75811986074
317,return,6.81220971168
318,rid,8.75811986074
319,rid watch,8.75811986074
320,rid watch videos,8.75811986074
321,right got,8.75811986074
322,right got messahe,8.75811986074
323,says s0900,8.75811986074
324,screen bad,8.75811986074
325,screen bad cancel,8.75811986074
326,screen says,8.75811986074
327,screen says s0900,8.75811986074
328,screen voice,8.75811986074
329,screen voice comptuer,8.75811986074
330,services cancelled,8.75811986074
331,services cancelled received,8.75811986074
332,set tv internet,8.75811986074
333,sevices,8.75811986074
334,sevices restored,8.75811986074
335,skipping pausing,8.75811986074
336,skipping pausing buffer,8.75811986074
337,slow,3.91393277428
338,smart tv skipping,8.75811986074
339,smart tv want,8.75811986074
340,sound screen,8.75811986074
341,sound screen bad,8.75811986074
342,specific period,8.75811986074
343,specific period time,8.75811986074
344,speed,3.59048081783
345,spent,8.35265475263
346,spent 15,8.75811986074
347,spent 15 minutes,8.75811986074
348,sports package,8.75811986074
349,sports package added,8.75811986074
350,square,8.35265475263
351,square add,8.75811986074
352,square add pops,8.75811986074
353,statement,8.75811986074
354,status request,8.75811986074
355,stop receiving,8.75811986074
356,stop receiving notifications,8.75811986074
357,story,7.37182549962
358,story specific,8.75811986074
359,story specific period,8.75811986074
360,sub,8.35265475263
361,sub user,8.75811986074
362,sub user tablet,8.75811986074
363,suddenly getting,8.75811986074
364,suddenly getting dta,8.75811986074
365,support 4000k,8.75811986074
366,tablet,7.65950757207
367,threat,8.75811986074
368,threat 877,8.75811986074
369,threat 877 number,8.75811986074
370,time warner support,8.75811986074
371,tone,5.84034912866
372,trying install dca,8.75811986074
373,ts real,8.75811986074
374,tv,3.71469474382
375,tv skipping,8.75811986074
376,tv skipping pausing,8.75811986074
377,tv want connect,8.75811986074
378,tvs,6.45553476775
379,twc id,5.10746161945
380,twc multiple,8.75811986074
381,twc multiple tvs,8.75811986074
382,twc screen,8.75811986074
383,twc screen voice,8.75811986074
384,unable story,8.75811986074
385,user tablet,8.75811986074
386,videos square,8.75811986074
387,videos square add,8.75811986074
388,voice,6.40674460358
389,voice comptuer,8.75811986074
390,voice comptuer compromised,8.75811986074
391,voice mail,7.14868194831
392,voicemail,6.23239121643
393,want able watch,8.35265475263
394,want connect internet,8.75811986074
395,want payment,8.75811986074
396,want payment aggrement,8.75811986074
397,want watch,8.06497268018
398,want watch tv,8.35265475263
399,warner support,8.75811986074
400,warner support 4000k,8.75811986074
401,watch basketball,8.35265475263
402,watch basketball game,8.35265475263
403,watch sound,8.75811986074
404,watch sound screen,8.75811986074
405,watch tv,6.36022458794
406,watch twc,7.50535689224
407,watch twc multiple,8.75811986074
408,watch videos,8.75811986074
409,wife primary,8.75811986074
410,wife primary account,8.75811986074
411,wifi,3.72441929371
412,wifi password,5.58006603039
413,wifi password add,8.75811986074
414,work tv working,8.75811986074
415,yesterday watch,8.75811986074
416,yesterday watch sound,8.75811986074
