lineText,sessionId,y_pred,y_prob_max,y_true
im just trying to find out if there is an outage in my area,ID1231997086,Service Availablity,0.525540936144,Service Availablity
what is the ghest band with available for my address,ID1236083535,Modem Setup,0.248754517082,Service Availablity
my account has been disabled please fix it so i can log on,ID1219322105,Account Disabled,0.491234860215,Login Issue
i am having problems with my phone i have no dial tone,ID1224172725,Phone Not Working,0.38503524234,Dail Tone Issue
i have had twc cable tv on my roku for at least 6 months  it has not been working since our recent move,ID1231278245,Cable Box Not Working,0.12665702694,Service Issue
cant remember name and password to get on when get to security question i have no idea what a favorite movie iscan you help me,ID1230733697,Login Issue,0.713587820393,Login Issue
cant log in to my account from my desktop,ID1222700877,Login Issue,0.82371455311,Login Issue
ready to connect my new modem   reference my last call chat id 4372665449,ID1223267528,Modem Setup,0.531465117001,Modem Setup
speed problem,ID1229283761,Speed Issue,0.757737134214,Speed Issue
i recently change my home phone number and apparently have locked myself out of the voicemail system so i need ot get it reset,ID1229000636,Voice Mail,0.232915752868,Voice Mail
forgot id,ID1223595266,Caller Id,0.251406762196,Caller Id
why am i being charged 599 for modem i have my own modem,ID1235344324,Modem Setup,0.633667751606,Bill Related
what is my voicemail pin,ID1231345579,Voice Mail,0.525377838068,Voice Mail
wireless printer finds router but not password here in licoln ne,ID1223379434,Login Issue,0.487532853695,Home Wifi
very slow speed,ID1233548126,Speed Issue,0.888844836442,Speed Issue
i would like to check my wifi password,ID1223640198,Home Wifi,0.391893810969,Home Wifi
the twc ip address listed below is on blacklists and i cant send emails to a client i was just on chat and went through the steps to change it but i still got a bounce backa message that you sent could not be delivered to one or more of its recipients ts is a permanent error the following addresses failed  nicoletdaorg after rcpt to 550 571 <nicoletdaorg> hm10 [1071473231] connection refused due to abuse please see httpmailspikeorganubislookuphtml or contact you,ID1226771361,Internet Not Working,0.219913372959,Email Issue
i need to know my wifi key,ID1236380805,Home Wifi,0.558743987512,Wifi Password
very slow internet  horrible ping,ID1231771344,Speed Issue,0.824043893088,Speed Issue
locked out of my account online,ID1228121576,Account Disabled,0.686024268154,Account Disabled
i would like to use my internet on another device and need wifi,ID1223669542,Home Wifi,0.481108162651,Home Wifi
how can i retrieve my password and username,ID1233492884,Login Issue,0.750466990898,Login Issue
my cable is out  is there an outage in the 75230 area,ID1233553712,Service Availablity,0.438310734153,Signal Issue
just spoke to two other technical support persons and my wifi had a decent speed then we rebooted the modem to try tomake the signal even better but now it has dropped to 4878 and my upload speed is 574 i was getting 86,ID1231425743,Speed Issue,0.748924200781,Speed Issue
why cant i create an account,ID1229043366,Account Info,0.55108754054,Account Info
 my wifi is extremely slow- i dont use any other router other than twc model arris only when connected through cable is the speed better,ID1221469478,Speed Issue,0.809184670105,Speed Issue
going in circles - how do i download twc tv app from home to my laptop,ID1235096340,App Issue,0.125220665471,App Issue
cable box is on but there is no signal to the tv,ID1230680866,Signal Issue,0.660204346935,Signal Issue
why cant i access my modem is it locked from the office,ID1231994212,Modem Setup,0.361856170286,Modem Issue
i need to cancel a service appt,ID1231777578,Appointment,0.328314333133,Appointment
 - i am new to the community but have been a twc customer for over 3 years sunday nov 9th my doorbell rings and at the door was                  katherine marchetti                time warner cable quality assurance representative                810 w howard ln suite 100                austin tx 78753                phone512-202-7743                katherinemarchettitwcablecom   i explained that my cable box appeared to be malfunctioning she indicated she would come back and che,ID1227646536,Channel Issue,0.130304421725,Cable Box Not Working
log in to ny1,ID1232150028,Login Issue,0.680857409613,Login Issue
twc setup isnt working already had 2 discussions with help not working,ID1234494138,Internet Not Working,0.191706596596,Signal Issue
speed issues,ID1224244279,Speed Issue,0.762017314279,Speed Issue
can not send emails,ID1228900355,Email Issue,0.547994891974,Email Issue
i cant register online for a twc id,ID1223744785,Twc Id,0.409224151754,Caller Id
i just created an order for new service in canton oh order 2003015887 i am in tx at present and the home owner has stated she tnks a line is down from the house install is set for mon 24th,ID1230995850,Service Issue,0.275448711856,Order Status
i am paying for your fastest speed i just tested and i am not getting anytng like i am paying for the internew is very slow  what is the deal and how do i fix,ID1223156107,Speed Issue,0.830559116417,Speed Issue
our upload speed is seriously broken can i speak to someone that can help me please,ID1233652351,Speed Issue,0.497209674462,Speed Issue
my tv is showing no signal all of a sudden,ID1223699110,Signal Issue,0.674256101589,Signal Issue
why doesnt my login information work,ID1224897123,Login Issue,0.574397028666,Login Issue
someone was supposed to come to my house to de a cable and has yet come outcan you please schedule for someone to come out to hude cable,ID1224700186,Appointment,0.455182110736,Cable Issue
im trying to watch tv online but im getting  message that my account has been disabled,ID1232356864,Account Disabled,0.224976768627,Online Tv Issues
speed,ID1235355202,Speed Issue,0.846503970549,Speed Issue
tv wont go to guide list or on demand,ID1230672003,Channel List,0.313377599539,Odc-Not Working
how do i change my network name and password,ID1236327262,Login Issue,0.346957026589,Modem Setup
i am trying to view my bill online but it just says loading is there a problem,ID1232586558,Login Issue,0.138612116956,Bill Explaination
wifi not working,ID1224299477,Home Wifi,0.753260093688,Home Wifi
how can i revert my voicemail greeting to a generic greeting,ID1229982306,Voice Mail,0.46441413557,Voice Mail
our old computer crashed and i would like to have the same email address and web mail password on our new computeris there anyway to do that the new computer has icloud,ID1220558091,Email Issue,0.256380216156,Email Issue
is there a reason i cannot watch channels like 54 or hallmark 59 those number 50+ channels,ID1232018543,Channel Issue,0.572248201024,Channel Issue
my cable is not working,ID1236997969,Cable Issue,0.504541845251,Signal Issue
got smart tv do i need password to set up internet,ID1233450239,Login Issue,0.611220229305,Internet Not Working
do you all have any outages in waco today,ID1222008191,Speed Issue,0.524752743722,Internet Not Working
we had cable installed in 4 rooms but i keep getting a message of interruption in service  i have not been able to get a signal in one of the rooms of the house,ID1227733507,Signal Issue,0.36282428717,Service Issue
how much am i paying,ID1236317521,Details Of Existing Plan,0.0490061381593,Bill Related
will the ut football game be available if the austin fox station doesnt work in fredericksburg tomorrow night,ID1227355211,Channel Issue,0.179637943629,Channel Issue
quick question i have the extreme internet but im not getting 50 mbps i only get 30,ID1227615757,Speed Issue,0.611517452779,Speed Issue
can i turn off voicemail,ID1219358804,Voice Mail,0.347324421433,Voice Mail
i am unable to connect to twc email i am in argentina and have tried thru safari  firefox,ID1229165208,Login Issue,0.38752452299,Account Info
account disabled,ID1222364577,Account Disabled,0.635838784273,Account Disabled
installation,ID1232607095,Wifi Password,0.0549082275365,Tv Setup
slow speed internet,ID1224329255,Speed Issue,0.972837179286,Speed Issue
husbands email address has been suspended password no longer working it is s work email address and needs to get back up asap  can you help with ts,ID1224463287,Email Issue,0.623470860761,Login Issue
i have continuing issues with packet loss,ID1233590393,Internet Not Working,0.11678358776,Speed Issue
how can i access my dvr recordings with my remote control,ID1232209900,Dvr Issue,0.538710613498,Dvr Issue
i put the wrong password too many times and need to access my account,ID1228107482,Login Issue,0.593559489119,Account Disabled
unable to connect to internet,ID1220643617,Internet Not Working,0.564377797009,Internet Not Working
new modem never arrived,ID1237108497,Modem Setup,0.494091982795,Purchase Modem
i have extreme  but only get 10010,ID1232566564,Speed Issue,0.158075148804,Speed Issue
the box has no time or channel info wont turn on and have unplugged and replugged in,ID1230618966,Channel Issue,0.532841927398,Channel Issue
i cannot call into my phone because voice mail prevents it  i havent been able to shut down the voice mail  last chat person jacob hung up on me,ID1231345171,Voice Mail,0.348292561343,Voice Mail
how can i find my wifi password to add a new device or allow additional access,ID1224622159,Login Issue,0.202471822992,Additional User
i was dropped from chat donald was sending me to the escalation team because there was trouble in assigning a technician,ID1219096121,Login Issue,0.203845403893,Appointment
need to get my username and pasorgot it sword  f,ID1225902942,Login Issue,0.475419416963,Login Issue
requesting account info for my daughters time warner setup,ID1236166249,Account Info,0.347389430049,Account Info
cable box will not reboot,ID1237062946,Cable Box Not Working,0.53418607044,Cable Box Not Working
i dont remember my user name and password and i am setting up my new modem,ID1232265426,Login Issue,0.609164598208,Login Issue
internet running slow keep getting disconnected from support,ID1219781061,Speed Issue,0.775293801125,Speed Issue
how do i get access to the dvr manager on my computer or phone,ID1226948701,Dvr Issue,0.751282239424,Dvr Issue
i cannot turn the closed captions on or off  t are presently on  ts is on my dvr,ID1228814568,Dvr Issue,0.588290608082,Dvr Issue
hboshowtimecinemax od not working 101 error,ID1235146459,Internet Not Working,0.171301481311,Channel Issue
how do i know if i qualify for self-installation,ID1232354266,Email Issue,0.127353200914,Tv Setup
my emal has not been working properly for over a week and yesterday it got worse -- no emails being received when i try to access twcmailcom it times out with the error message of server being in maintenance or programming repair is that the case for my server my computer logs in to other web sites rapidly but never to twc mailcom site is my server being worked on,ID1221836764,Email Issue,0.357677738135,Email Issue
why hasnt my internet speed being upgraded as told,ID1221358531,Speed Issue,0.83785598089,Speed Issue
am i registered,ID1225317554,Details Of Existing Plan,0.080722116324,Update
how to rename wifi and password,ID1228895922,Wifi Password,0.369926010113,Update
ultimate speed,ID1234820648,Speed Issue,0.676202592169,Speed Issue
we have stopped receiving emails from an address that has worked fine for several year  ive checked junk mail and our anti-virus quarentined files and there is notng there  why would those emails stop coming thru,ID1228516581,Email Issue,0.418730308448,Email Issue
just chatted with an agent and we changed the channel now no devices can access wifi except ts computer that is hardwired to modem,ID1231565641,Home Wifi,0.291508639653,Home Wifi
locked out of account,ID1223565647,Account Disabled,0.692379100691,Login Issue
trying to watch tv on my ipad sign in not working,ID1230790733,Login Issue,0.417870854144,Login Issue
only one box is working right so i need you guys to send a signal to them please,ID1236988516,Signal Issue,0.309581309543,Cable Box Not Working
how do i set up my twc email so that i can download free anti-virus software,ID1228447216,Email Issue,0.361187860327,Anti Virus
my id was disabled,ID1229654062,Twc Id,0.296982866094,Account Disabled
losing internet connection,ID1233649279,Internet Not Working,0.697054935824,Internet Not Working
my wifi says i have full bars but no connectivity,ID1229488790,Home Wifi,0.584756316466,Speed Issue
can i be sent a new wifi modem,ID1228589992,Home Wifi,0.471788347103,Purchase Modem
locked out of my account,ID1230002930,Account Disabled,0.740450790063,Account Disabled
cannot get wireless printer to hook into router tried the printer wizard and cannot recognize the security code but finds the network help,ID1223347701,Modem Setup,0.24057583978,Home Wifi
cannot sign in to mobile tv app,ID1229125903,App Issue,0.256536120505,Login Issue
cable box not activated,ID1224157835,Cable Box Not Working,0.656403080766,Cable Box Not Working
my internet keeps going out is there an outage in my area,ID1224231142,Internet Not Working,0.5334922176,Internet Not Working
when is our internet and television service going to be repaired,ID1230702665,Internet Not Working,0.564272999209,Account Info
"since 12 am the tv guide hasnt been working the tv guide ont come up and a message comes up saying ""program guide unavailable plese try agin later"" how do i fix that ",ID1228532127,Remote,0.195001819393,Tv Not Working
how many converter boxes do i need for 3 tvs,ID1228737750,Cable Box Not Working,0.322812951813,Tv Setup
not getting all my emails,ID1231347111,Email Issue,0.521478393544,Email Issue
how can i put a password on my router,ID1229931397,Modem Setup,0.436595094073,Account Info
tv says no signal,ID1223217821,Signal Issue,0.493803800498,Signal Issue
"my picture says ""you channel will apear momentarily",ID1221692398,Channel Issue,0.310824993945,Signal Issue
cannot get channel 37 today,ID1219387279,Channel Issue,0.399168948686,Channel Issue
reset my box ,ID1231437354,Cable Box Not Working,0.68749094323,Cable Box Not Working
we upgraded to 30mpbs a few days ago but my speeds are still at the old speeds  when will it take effect,ID1224103634,Speed Issue,0.501037516765,Speed Issue
i just subscribed to the preffered tv plan does ts come with a wifi router or do i have to buy my own,ID1229238610,Purchase Modem,0.557619901688,Plan Explaination
service cutting in and out,ID1229926355,Service Issue,0.315696147674,Service Issue
im not getting the qvc channel - not since last night,ID1232315547,Channel Issue,0.51827538764,Channel Issue
 i am unable to access my twc account on-line to pay my bill i get a message that my on-line account is disabled would you please enable my on line account so i may pay my bill thank you,ID1223654644,Account Disabled,0.401017345314,Account Setup
modem id and password,ID1235259937,Modem Setup,0.478467053035,Login Issue
we had to move my computer  when we reconnected it it asked for the cable modem drivers  we didnt get a disk and i cant find them on your site,ID1219736270,Cable Box Not Working,0.230785239049,Modem Setup
cable box not working,ID1232360026,Cable Box Not Working,0.692480597524,Signal Issue
how do i view my call story,ID1228391574,Modem Setup,0.188893199561,Call History
my account has locked up can you help,ID1227189186,Account Disabled,0.545968124578,Account Disabled
we lost cable connection about 10mins ago is there a problem with the cable service,ID1228493390,Cable Issue,0.392938024242,Signal Issue
i dont understand the channel guide,ID1222697978,Channel Issue,0.306074647839,Channel List
why does my phone keep dropping calls,ID1232594492,Phone Not Working,0.574423222249,Phone Not Working
i need my password reset,ID1228385892,Login Issue,0.704599331686,Login Issue
what package do i have,ID1229752642,Plan Explaination,0.408414793517,Details Of Existing Plan
i have business class internet in my home but residential cable tv  when i log in on my laptop the website doesnt recognize my ip address as my home therefore i cannot watch all the channels,ID1232322374,Channel Issue,0.308655400245,Home Wifi
how do i reset my network password,ID1232617575,Login Issue,0.479139786851,Login Issue
please unlock my acct so i can log ina nd pay my bill,ID1232316057,Login Issue,0.285161779577,Login Issue
need a tech to hook up tv cable,ID1236372752,Cable Issue,0.401584530138,Appointment
why cant i access live sports games online,ID1232236353,Channel Issue,0.121790753546,Online Tv Issues
how do i login to the ui so i can access my wifi passwords to view them and make changes,ID1229200531,Home Wifi,0.451024660342,Login Issue
i cannot access my account and need tol,ID1229606550,Account Disabled,0.310254705913,Account Info
is there an approved twc cable modem wtelephone capabilty that i can purchase to replace my leased modem,ID1233411893,Purchase Modem,0.815652774292,Purchase Modem
cant log in,ID1229701001,Login Issue,0.773819105267,Login Issue
i am being asked for a twc id i do not have one that i know of,ID1224183180,Email Issue,0.190452147336,Twc Id
i just received a new box per a free upgrade  it looks exactly the same as the modem the tech guy put in last month  how do i know if t are the same,ID1236095810,Modem Setup,0.206491364578,Purchase Modem
since i received the new modem my voip vonage phone rings caller id works but i cnnot call out and only occassinally can hear the calling party on incomming if i pck up on the first ring o two never hear the caller 4th or 5th ring maybe calling out the party hears me usually but i cant hear them,ID1223036188,Phone Not Working,0.401004886233,Dail Tone Issue
my wireless is not working but it works wired,ID1232277165,Home Wifi,0.377134247604,Home Wifi
i received a mailer from you that says you moved me to earthlink extreme an no additional cost i dont see a difference 21mps upload and 16 mps download speed is it a hoax,ID1219120825,Speed Issue,0.50975276507,Details Of Existing Plan
 are you throttling my internet all of a sudden my speeds have tanked and i cant load any hd videos i am not using any extra bandwidth on my end,ID1220083589,Speed Issue,0.400494673453,Speed Issue
i am unable to log into my account and see my current month bill,ID1227231974,Login Issue,0.669009626867,Login Issue
unless i change channel or volume with my remote after a couple hours the cable shuts off---why,ID1224075509,Remote,0.358221543783,Cable Box Not Working
my internet quit and now its asking for me to register,ID1223455970,Internet Not Working,0.402772425818,Internet Not Working
password reset,ID1227374271,Login Issue,0.596897830966,Login Issue
my online email account is almost non-functional  it only occasionally allows me to delete msgs  then my storage limit gets reached and it starts bouncing messages,ID1232109063,Email Issue,0.264023994511,Cable Box Not Working
i have guests what is my password,ID1235392684,Login Issue,0.68669208767,Wifi Password
is ther internet connection issues in bedford tx area,ID1229031980,Internet Not Working,0.533223980807,Internet Not Working
my account has been disabled,ID1224117285,Account Disabled,0.686594798658,Account Setup
i am subscribing 15 mbps internet but why am i getting only 24 mbps on my laptop,ID1234626846,Speed Issue,0.641563838835,Speed Issue
can you disable my routers wifi so it doesnt interfere with my own wifi router,ID1222186552,Home Wifi,0.598313776783,Home Wifi
i like to start services with u,ID1225006964,Service Issue,0.143341088518,Service Availablity
ping results for vonage indicate problems with connection speed prevent my making and receiving phone calls,ID1226065443,Speed Issue,0.343590595241,Speed Issue
internet keeps dropping out have reset modem multiple times,ID1223176028,Internet Not Working,0.533056189127,Internet Not Working
does my set top box need to be replaced if the reception is laggingchoppy,ID1235324948,Cable Box Not Working,0.24461621287,Cable Box Not Working
how do i activate my new digital land line from time warner i got the new modemand stuffwhat link do i go to,ID1221470885,Modem Setup,0.171766064464,Modem Setup
i see a channel is not on  to be specific channel 310 the nfl network,ID1229928120,Channel Issue,0.649145114559,Channel Issue
i am unable to reset the password on my account,ID1229213066,Login Issue,0.714316811112,Update
"hoy do i get caller id on my tv screen ive gone to settings selected ""on"" but caller id doesnt appear on screen",ID1235305291,Caller Id,0.619918517427,Caller Id
why cant t fix my internet ts saturday t came last saturday and didnt do anytng,ID1233482046,Internet Not Working,0.403227737433,Internet Not Working
lost all my new incoming emails over the last week wle setting up a new pc  now that my email is finally set up correctly and i have captured my storical emails is there any chance i could get back what was on the server for the last week or so  it was downloaded yesterday and dumped witn minutes so i didnt even see most of them  i use pop now,ID1228614778,Email Issue,0.516156591636,Email Issue
ts will be my 3rd chat im getting upsetmy internet is intermittent and slow,ID1223468578,Speed Issue,0.851448417893,Speed Issue
i just had my routermodem replaced from the ubee to the arris  i would like to request that the arris be put into bridge mode,ID1236325401,Modem Setup,0.168634210809,Modem Setup
how can i stream tv shows to my computer,ID1228778119,Streaming,0.0923830450506,Streaming
we are receiving a lot of spam email that is from the mail delivery system  we are concerned that someone is trying to access and use our email address,ID1230916507,Email Issue,0.649007886319,Account Info
i locked my account,ID1236338077,Account Disabled,0.673346890014,Login Issue
what is the apn,ID1224051073,Plan Explaination,0.12627982238,Service Issue
how many hd channles can be watched  recorded simultaneously with time warner service,ID1224872771,Service Issue,0.171959036793,Channel Issue
my cable box keeps resetting itself,ID1220050008,Cable Box Not Working,0.612580946261,Cable Box Not Working
i need to port 2 numbers from vonage that start with 212 and im getting the runaround from twc,ID1229752636,Speed Issue,0.134699636539,Account Info
why am i disconnected,ID1229088956,Channel Issue,0.112344818408,Service Issue
activate purchased modem,ID1237005054,Modem Setup,0.764624331698,Modem Setup
 iw ould like to have my emails say t come from a deifferent name than my current email address currently it is faranetta1txrrcom and i would like to have it say it came from melindagirlmeetslakecom i do not know if i need to change the actual email address or if i can jsu change the name i receive emails sent to melindagirlmeetslakecom in my inbox but when i reply t come from faranetta1txrrcom is there a way to change ts thanks,ID1224617571,Email Issue,0.469314818635,Email Issue
low quality of service 49 and poor max pause 16ms,ID1233572320,Plan Explaination,0.138694645222,Speed Issue
we were supose to have our cable connected and the box is stuck on ait i reconnected unplug and notng,ID1231942579,Cable Box Not Working,0.347151728535,Cable Box Not Working
not able to connect to internet,ID1222114806,Internet Not Working,0.638000131689,Internet Not Working
my picture on my dvr is not working please fix ts it says contact twc but my digital adapter in my other tv is working,ID1229987546,Dvr Issue,0.29802429865,Dvr Issue
i get a recording that t are aware that one of my cable boxes wont reboot but the box has not been working for 3 days i would like to speak to live person,ID1231613649,Cable Box Not Working,0.489630238303,Cable Box Not Working
how do i deactivate my call forwarding,ID1228580587,Phone Setup,0.0891778893616,Phone Setup
poor speeds since 11072014 only getting ~5-10mbps down on a 10010 provisioned account,ID1223550108,Speed Issue,0.571841182238,Speed Issue
set up account email addresses,ID1230628120,Email Issue,0.465921983495,Account Info
i tested my internet speed on toastnet and it is running slow can you check out the speed on my line,ID1230825860,Speed Issue,0.967412837158,Speed Issue
my account is disable,ID1224233780,Account Disabled,0.627713277038,Service Issue
i need my password reset  locked out of system,ID1232326556,Login Issue,0.557744512926,Login Issue
my internet has gotten extremely slow over the past 3 days i tnk the modem may be dying or sometng,ID1233299892,Speed Issue,0.790300610243,Speed Issue
unable to send the outbound email messages,ID1231768372,Email Issue,0.594629889057,Email Issue
turned on bridged nat with my arris modem wifi no longer works and am unable to connect to my routers page 19216801,ID1224407150,Home Wifi,0.35966511072,Home Wifi
i cannot acces to 19216801 for wireless setting,ID1224106504,Home Wifi,0.385076867152,Home Wifi
box isnt working,ID1228936753,Cable Box Not Working,0.562868444773,Cable Box Not Working
is time warner cable getting root sports houston for astrosrockets games i see it is launcng monday,ID1226841433,Cable Issue,0.111486357715,Channel Issue
as a result of recent work by time warner our outside cablewire from the pedestal is lying on the ground it needs to be buried,ID1223685213,Speed Issue,0.533207940699,Cable Issue
how do i allow guest access to my wifi,ID1228416457,Home Wifi,0.624559628527,Home Wifi
my dvr has been frequently going out sayig that it is not available  then it will come back for a wle then it will go out again,ID1232669927,Dvr Issue,0.387698427786,Dvr Issue
when you add second dvr do you have to do anytng specific,ID1233521586,Dvr Issue,0.536242018943,Dvr Issue
tv not working,ID1231968319,Tv Not Working,0.398603883112,Channel Issue
internet in - out,ID1231967862,Internet Not Working,0.790743800854,Internet Not Working
we are in a rv resort in rockport tx and connected to their twc  can i lease-rent a dvr recorder,ID1219109472,Dvr Issue,0.485263235536,Dvr Issue
connection is incredibly slow please reset,ID1226566651,Speed Issue,0.752573029456,Speed Issue
my cable seems to be out i cannot get a picture on my television,ID1227785579,Signal Issue,0.377258307302,Cable Issue
bad audio on channel 1346,ID1231389231,Channel Issue,0.461029952618,Channel Issue
i m traveling and i need to tranfer my calls to celli never registered i thru computer before,ID1235193849,Appointment,0.100046670793,Voice Mail
when i try to play an episode on hbogo i get a video error code 03-27-326,ID1229957442,Channel Issue,0.196328867099,Channel Issue
forgot my wifi password,ID1236261752,Login Issue,0.501026803677,Wifi Password
i need help transferring my network and password settings for my new modem,ID1235285707,Modem Setup,0.805334063477,Modem Setup
our buildings second floor twc lock box junction box is broken all the cables for the floor are exposed,ID1232665231,Cable Box Not Working,0.572994584272,Cable Issue
reception is very choppy and has been for days,ID1230015347,Channel Issue,0.117992216862,Signal Issue
can i get a new remote control,ID1236437501,Remote,0.567536898081,Remote
i am only getting 5 mbps and i pay for 15 mbps,ID1231976827,Speed Issue,0.457775375387,Speed Issue
is the dvr manager online broken or does it always not work nbc recordings do not record sound do you have any idea why that might be,ID1224002518,Dvr Issue,0.642419021432,Dvr Issue
how many bengali channels are there,ID1229176382,Channel Issue,0.432074958519,Channel Issue
when will tw service person be out,ID1223241137,Service Issue,0.401647734005,Service Availablity
very low speeds since months even after repaeted requests,ID1229842941,Speed Issue,0.300253286397,Speed Issue
 just upgraded to ultimate 100 earliert said it would be active instantly  im only getting 17mb down and < 1mb up  please can you advise,ID1220546278,Speed Issue,0.452446002167,Speed Issue
before replacing our wifi box we didnt have any problem streaming videos from any source but since replacing the box weve had notng but trouble  if you could help us get back to the same level of service we had before i would greatly appreciate it,ID1235350628,Cable Box Not Working,0.146120206481,Service Issue
new service,ID1229468497,Service Issue,0.442308591028,Account Setup
020 mbps download speed not good,ID1225819661,Speed Issue,0.760488902789,Speed Issue
i just received an email that stated my order has been canceled  i did not cancel it,ID1227312296,Email Issue,0.321167789051,Cancellation
speedrouter issues,ID1232383906,Internet Not Working,0.0965809588213,Speed Issue
new tw arris tg1672 is not passing streaming video for security system,ID1224130079,Login Issue,0.151112958777,Tv Setup
i seem to have forgotten my password to log in so i can get the mcafee antivirus,ID1224872176,Login Issue,0.601971514422,Login Issue
take voicemail off my plan,ID1222447843,Voice Mail,0.388164026152,Voice Mail
phone no ring tone no incoming calls internet slow,ID1235808084,Phone Not Working,0.497623172845,Phone Not Working
iam trying to log in to watch an episode of the walking dead on amc via twc and i forgot my password when i try to retreive the password i get a message of system error,ID1228465633,Login Issue,0.838253470655,Login Issue
ive purchased a wireless router and i need to replace the one time warner installed how do i go about activating my new modem,ID1227667638,Modem Setup,0.858608264354,Modem Setup
internet and cable out at home--is there an outage in 11222,ID1228429804,Internet Not Working,0.603060749789,Internet Not Working
internet username and password,ID1220011494,Login Issue,0.698798373783,Login Issue
why is my internet so slow,ID1229255148,Speed Issue,0.93189352128,Speed Issue
internet plans,ID1231732468,Speed Issue,0.322554369332,Plan Explaination
why wont my dvr manager work,ID1236175382,Dvr Issue,0.681312675318,Dvr Issue
tv programming keeps freezing,ID1237088756,Tv Not Working,0.254126192182,Tv Not Working
twc id,ID1221472925,Twc Id,0.365644351449,Login Issue
tv service hasnt worked since 800 ts morning i cant call since our phones lines are down as well please chekc our tv service,ID1233294515,Channel Issue,0.207279087346,Signal Issue
i went to use phone ts morning-says no line i pay for phone service i have a payment ar,ID1224555972,Phone Not Working,0.460281002307,Phone Not Working
not sure what my tc id is nor what the primary account e-mail address is  had not used the e-mail service since we switched from att to twc earlier ts year  i do remember the installation tech stated that the primary e-mail was all messed up  so probably need to correct the primary e-mail address as well,ID1232210979,Email Issue,0.434362662978,Twc Id
the cable running to my home is laying in my back yard it came loose from the pole i still have service,ID1230269739,Service Issue,0.130598161239,Cable Issue
i live in an apartment complex wch provides internet and tv my question is how can i get a cable box,ID1229767099,Signal Issue,0.346001422892,Cable Box Not Working
why do we have a technician coming out tomorrow,ID1236471927,Appointment,0.386298215075,Appointment
help with first time installation,ID1236364740,Modem Setup,0.19399171584,Tv Setup
my remote controller is not working  the cbl button at the top right side near the power button stays lit continuously,ID1227291819,Remote,0.463660001451,Remote
i cant get my code tio work,ID1236129465,Login Issue,0.380468000393,Twc Id
my phone is dead cable and internet are fine,ID1223756052,Internet Not Working,0.379028004642,Phone Not Working
i have changed my email address so my account will not come up  how do i change that  on my account,ID1227295969,Email Issue,0.34290054045,Update
why is my internet speed slow,ID1223794931,Speed Issue,0.982853693197,Speed Issue
i want to create an accont  but i cannot remember if i already did,ID1236957602,Account Info,0.165021751707,Login Issue
need to setup installation appointment,ID1229089702,Appointment,0.604182854585,Appointment
slow connection,ID1229974288,Speed Issue,0.808778813997,Speed Issue
i was told my internet would be available 24-48 hours after i picked up the modem  its not  why not,ID1220588397,Internet Not Working,0.337732396081,Internet Not Working
we had an appointment for a technician to come to our home yesterday around 4pm he did not show up,ID1232214028,Appointment,0.601870891274,Appointment
is bbc america avilable in hd on tv i can see it on the computer using your apthanks kevin,ID1236952361,Channel Issue,0.107356286983,Channel List
it wont let me signin,ID1224114135,Login Issue,0.0764557803139,Login Issue
i forgot my email username and password,ID1221372804,Login Issue,0.777223399551,Login Issue
how many channels can i record at the same time  can i watch another channel wle recording other channels  thank you,ID1222113536,Channel Issue,0.555322007007,Tv Setup
need the key for the wifi to set up tv,ID1235144097,Home Wifi,0.374017809396,Home Wifi
activate modem,ID1220514523,Modem Setup,0.815745833293,Modem Setup
is there a channel for netflix,ID1232342941,Channel Issue,0.525202190855,Channel Issue
i picked up a 2nd cable box for another room in the house  i need to get it activated so i can set up the tv,ID1231348422,Cable Box Not Working,0.214840140315,Tv Setup
my internet service periodically disconnects,ID1230730544,Internet Not Working,0.649231964444,Internet Not Working
guy was suppose to come to my house on friday to set up my service i told the rep i will not be home on friday and a different date will need to be set up but she sent the man out to my home anyway,ID1225175393,Appointment,0.145899138904,Appointment
i made a login but its not letting me use it,ID1236356048,Login Issue,0.423027395654,Login Issue
i have been on hold for 30+ minutes i would like to schedule a tech to come out and fix what t messed up the last time t were out here t did sometng and now my signal is worse than it was before,ID1224766836,Appointment,0.35652790751,Signal Issue
activate my own modem,ID1230610707,Modem Setup,0.769789299058,Modem Setup
remote does not work,ID1221457998,Remote,0.673590347116,Remote
i need getting my account unlocked,ID1233566608,Account Info,0.257245811123,Account Disabled
internet,ID1231024922,Internet Not Working,0.654019893838,Internet Not Working
417 has not been on for me since last night did a reboot at that time maybe a reboot from your end would help,ID1229387863,Channel Issue,0.163205586099,Modem Issue
cable box is far from tv,ID1222608414,Cable Box Not Working,0.422943468455,Cable Box Not Working
router not connecting,ID1227649424,Modem Setup,0.542307582517,Modem Setup
dvr space availability is very small and only able to record 2 shows at one time - can you assist,ID1222331680,Dvr Issue,0.636306480014,Dvr Issue
i am inquiring into status of an oper order,ID1231411776,Order Status,0.0729653270768,Order Status
dont know my account info,ID1224001376,Account Info,0.311450470567,Account Info
my email is not receiving any more messages due to full capacity how can i delete messages,ID1222639445,Email Issue,0.58692071156,Email Issue
my phone is not working properly it rings and i cant hear anyone i make calls and it cuts out i cant even call to get it fixed,ID1233388191,Phone Not Working,0.634086935371,Phone Not Working
laptop wont connect to wireless modem,ID1230870529,Modem Setup,0.307152123467,Modem Issue
why am i only getting about 1 mbps,ID1230011889,Speed Issue,0.412099515935,Speed Issue
my dads phone line isnt working at their house can the line be reset by time warner,ID1235981076,Phone Not Working,0.329650216269,Phone Not Working
