,0,1
229,0500 monday friday,11.5326294031
230,0500 monday sunday,11.0218037794
231,0500 office,9.85865296955
232,0500 office hours,11.9380945112
233,0500 office open,9.92319149069
234,0500 opt,11.9380945112
235,0500 opt chat,11.9380945112
236,0500 reach,11.9380945112
237,0500 reach wireless,11.9380945112
238,0500 send,11.9380945112
239,0500 send link,11.9380945112
240,0500 speak,11.9380945112
241,0500 speak cell,11.9380945112
242,0500 talk,10.6853315427
243,0500 talk phone,10.6853315427
244,0500 ts,11.9380945112
245,0500 ts resolved,11.9380945112
246,0500 visit,8.17689439553
247,0500 visit wireless,8.17689439553
248,0500 youd,11.9380945112
249,0500 youd like,11.9380945112
250,0500pm,11.0218037794
251,0500pm pst,11.0218037794
252,0500pm pst worry,11.9380945112
253,0501,8.60589000105
254,0501 office,8.96768004566
255,0501 office open,8.96768004566
256,0501 open,11.5326294031
257,0501 open monday,11.5326294031
258,0501 speak,11.5326294031
259,0501 speak live,11.5326294031
260,0501 specially,11.9380945112
261,0501 specially equipped,11.9380945112
262,0501 working,11.9380945112
263,0501 working hours,11.9380945112
264,0600,11.9380945112
265,0600 800,11.9380945112
266,0600 800 255,11.9380945112
267,060415,11.9380945112
268,060415 avoid,11.9380945112
269,060415 avoid ts,11.9380945112
270,060415 customers,11.9380945112
271,060415 customers month,11.9380945112
272,0644,11.9380945112
273,0644 ask,11.9380945112
274,0644 ask unite,11.9380945112
275,0700,10.4340171145
276,0700 happy,11.9380945112
277,0700 happy help,11.9380945112
278,0700 having,11.5326294031
279,0700 having detailed,11.9380945112
280,0700 having information,11.9380945112
281,0700 help,11.9380945112
282,0700 hours,11.9380945112
283,0700 hours operation,11.9380945112
284,0750,10.146335042
285,0750 10,10.8394822226
286,0750 10 pm,10.8394822226
287,0750 available,11.0218037794
288,0750 available timings,11.0218037794
289,0750 happy,11.9380945112
290,0750 happy assist,11.9380945112
291,0750the,10.6853315427
292,0750the available,10.6853315427
293,0750the available timings,10.6853315427
294,0788,11.5326294031
295,08 available,11.9380945112
296,08 available day,11.9380945112
297,0800,10.3286565988
298,0800 00,11.9380945112
299,0800 00 2708,11.9380945112
300,0800 032,11.9380945112
301,0800 032 6608,11.9380945112
302,0800 100am,11.9380945112
303,0800 100am eastern,11.9380945112
304,0800 1900,11.5326294031
305,0800 1900 aest,11.5326294031
306,0800 2000,11.2449473307
307,0800 2000 est,11.2449473307
308,08192013,11.5326294031
309,08192013 font,11.5326294031
310,08192013 font thats,11.5326294031
311,0830,10.8394822226
312,0830 1730,11.2449473307
313,0830 1730 est,11.2449473307
314,0831,11.9380945112
315,0831 stay,11.9380945112
316,0831 stay online,11.9380945112
317,0900,8.17689439553
318,0900 212,11.9380945112
319,0900 212 358,11.9380945112
320,0900 ask,11.2449473307
321,0900 ask automated,11.2449473307
322,0900 br ok,11.9380945112
323,0900 directly,11.2449473307
324,0900 directly speak,11.2449473307
325,0900 ill,11.9380945112
326,0900 ill ahead,11.9380945112
327,0900 make,11.9380945112
328,0900 make detailed,11.9380945112
329,0900 notate,11.9380945112
330,0900 notate account,11.9380945112
331,0900 okay,11.9380945112
332,0900 okay great,11.9380945112
333,0900 schedule,11.9380945112
334,0900 schedule work,11.9380945112
335,0900 special,11.9380945112
336,0900 special department,11.9380945112
337,0900 specialized,11.9380945112
338,0900 specialized queue,11.9380945112
339,0900 strong,9.85865296955
340,0900 strong activate,11.5326294031
341,0900 strong ask,11.9380945112
342,0900 strong asking,11.9380945112
343,0900 strong informed,11.9380945112
344,0900 strong make,11.9380945112
345,0900 strong provide,11.9380945112
346,0900 strong request,11.9380945112
347,0900 ts customer,11.9380945112
348,09042013it,11.9380945112
349,09042013it card,11.9380945112
350,09042013it card lost,11.9380945112
351,09162013,11.5326294031
352,09162013 account,11.5326294031
353,09162013 account restricted,11.5326294031
354,0935,11.9380945112
355,0935 strong,11.9380945112
356,0935 strong account,11.9380945112
357,0943,10.6853315427
358,0972 access,11.9380945112
359,0972 access code,11.9380945112
360,0990,11.5326294031
361,0990 br,11.9380945112
362,0990 br able,11.9380945112
363,0990 strong,11.9380945112
364,0990 strong tll,11.9380945112
365,0cn,11.9380945112
366,0cn sorry,11.9380945112
367,0cn sorry typo,11.9380945112
368,0dig3,11.9380945112
369,0dig3 dig,11.9380945112
370,0dig3 dig support,11.9380945112
371,10,6.04369167696
372,10 10,11.5326294031
373,10 10 mobile,11.5326294031
374,10 11am 212,11.9380945112
375,10 15 getting,11.9380945112
376,10 1gb,11.5326294031
377,10 1gb added,11.9380945112
378,10 20 12,11.9380945112
379,10 4pm,10.3286565988
380,10 4pm local,11.9380945112
381,10 4pm sorry,11.9380945112
382,10 4pm worry,11.5326294031
383,10 50mb,11.5326294031
384,10 50mb day,11.5326294031
385,10 apply,11.9380945112
386,10 apply future,11.9380945112
387,10 bundling,11.5326294031
388,10 bundling discount,11.5326294031
389,10 business,9.13473413032
390,10 business days,9.13473413032
391,10 care,11.5326294031
392,10 care team,11.5326294031
393,10 day,11.5326294031
394,10 day unlimited,11.5326294031
395,10 days iphone,11.9380945112
396,10 discount,10.4340171145
397,10 discount available,11.9380945112
398,10 discount internet,11.5326294031
399,10 discount month,10.8394822226
400,10 discount post,11.9380945112
401,10 downloading,11.9380945112
402,10 downloading speed,11.9380945112
403,10 mins,11.9380945112
404,10 minutes help,11.9380945112
405,10 mobile,11.0218037794
406,10 mobile 10,11.5326294031
407,10 mobile bundling,11.5326294031
408,10 month request,11.9380945112
409,10 pm,7.98685079265
410,10 pm br,11.9380945112
411,10 pm completely,11.5326294031
412,10 pm days,9.49574747586
413,10 pm et,11.2449473307
414,10 pm heard,11.9380945112
415,10 pm let,10.4340171145
416,10 pm make,11.9380945112
417,10 pm satisfaction,11.0218037794
418,10 pm saturday,9.1972544873
419,10 pm update,11.9380945112
420,10 pm wait,11.9380945112
421,10 pm word,11.9380945112
422,10 pm worry,11.2449473307
423,10 reward,11.9380945112
424,10 reward reach,11.9380945112
425,10 soon,11.9380945112
426,10 soon want,11.9380945112
427,10 trouble,11.9380945112
428,10 trouble caused,11.9380945112
429,10 working,11.9380945112
430,10 working days,11.9380945112
431,100,8.06689350032
432,100 becasue,11.9380945112
433,100 becasue says,11.9380945112
434,100 credit order,11.9380945112
435,100 data allowance,11.9380945112
436,100 eastern,11.5326294031
437,100 eastern time,11.5326294031
438,100 est,11.9380945112
439,100 est agent,11.9380945112
440,100 et,11.5326294031
441,100 included,11.9380945112
442,100 included minutes,11.9380945112
443,100 mbps,11.9380945112
444,100 mbps bolt,11.9380945112
445,100 pm,8.82457920202
446,100 pm sunday,9.68680271262
447,1000,7.45509195921
448,1000 600,8.66094977824
449,1000 600 pm,8.66094977824
450,1000 pm,9.79802834773
451,1000 pm eastern,11.5326294031
452,1000 pm est,11.5326294031
453,1000 pm et,11.5326294031
454,1000 pm local,11.5326294031
455,1000 pm sunday,11.2449473307
456,1000563550741115,11.9380945112
457,1000563550741115 job,11.9380945112
458,1000563550741115 job id,11.9380945112
459,1000760139941048,11.9380945112
460,1000760139941048 job,11.9380945112
461,1000760139941048 job id,11.9380945112
462,1000pm,9.29903718161
463,1000pm local,10.3286565988
464,1000pm local time,10.4340171145
465,1000pm saturday,11.2449473307
466,1000pm saturday sunday,11.2449473307
467,1001,11.9380945112
468,1001 need,11.9380945112
469,1001 need tpv,11.9380945112
470,1002,9.92319149069
471,1002 strong,10.5518001501
472,1002 strong meanwle,11.9380945112
473,1002 strong tll,11.9380945112
474,1002 strong youre,11.9380945112
475,100414,11.5326294031
476,100414 services,11.5326294031
477,100414 services ts,11.5326294031
478,1006there,11.9380945112
479,1006there little,11.9380945112
480,1006there little ccup,11.9380945112
481,10078,11.9380945112
482,10078 including,11.9380945112
483,10078 including tax,11.9380945112
484,100am,11.9380945112
485,100am eastern,11.9380945112
486,100am eastern time,11.9380945112
487,1014_hemettemeculapdf,11.9380945112
488,1014_hemettemeculapdf channels,11.9380945112
489,1014_hemettemeculapdf channels looking,11.9380945112
490,10212014 1215,11.9380945112
491,10212014 1215 increased,11.9380945112
492,10303,11.9380945112
493,10303 1001,11.9380945112
494,10303 1001 need,11.9380945112
495,10345 customer,11.9380945112
496,10345 customer solution,11.9380945112
497,1035,11.9380945112
498,1035 assistance,11.9380945112
499,1035 assistance activation,11.9380945112
500,1040,11.5326294031
501,1040 closing,11.9380945112
502,1040 closing ts,11.9380945112
503,10499 wch,11.9380945112
504,10499 wch getting,11.9380945112
505,1050am,11.9380945112
506,1050am status,11.9380945112
507,1050am status shows,11.9380945112
508,10546,11.9380945112
509,10546 immediately,11.9380945112
510,10546 immediately contact,11.9380945112
511,105pt,6.15273204958
512,105pt 513,11.0218037794
513,105pt 513 489,11.0218037794
514,105pt 877,11.5326294031
515,105pt 877 566,11.5326294031
516,105pt account having,11.9380945112
517,105pt accounts team,11.9380945112
518,105pt add,11.5326294031
519,105pt add note,11.5326294031
520,105pt contact,10.3286565988
521,105pt contact 513,11.9380945112
522,105pt contact customer,11.5326294031
523,105pt contact local,11.5326294031
524,105pt contact number,11.9380945112
525,105pt credit unavailability,11.9380945112
526,105pt downgrading,11.9380945112
527,105pt downgrading services,11.9380945112
528,105pt free,11.9380945112
529,105pt free premium,11.9380945112
530,105pt general,11.0218037794
531,105pt general support,11.0218037794
532,105pt given span,11.9380945112
533,105pt make calldirectly,11.5326294031
534,105pt need number,11.9380945112
535,105pt promotional offers,11.9380945112
536,105pt provide credit,11.9380945112
537,105pt request,10.6853315427
538,105pt request required,10.8394822226
539,105pt shall date,11.9380945112
540,105pt strong refer,11.5326294031
541,105pt truly,11.9380945112
542,105pt truly understand,11.9380945112
543,105pt ts number,11.9380945112
544,105pt understand span,11.9380945112
545,105pt update notes,11.9380945112
546,105pt visit,11.9380945112
547,105pt visit area,11.9380945112
548,105pt worries ts,11.9380945112
549,10768,11.9380945112
550,1083,11.9380945112
551,1083 specialist,11.9380945112
552,1083 specialist able,11.9380945112
553,1097,11.5326294031
554,1097 mobile,11.9380945112
555,1097 mobile trading,11.9380945112
556,1099 nlor,11.9380945112
557,1099 nlor visit,11.9380945112
558,10a 7p,11.9380945112
559,10a 7p 513,11.9380945112
560,10am 7pm,9.92319149069
561,10am 7pm sat,11.5326294031
562,10am 7pm saturday,10.3286565988
563,10am 8pm,11.0218037794
564,10am 8pm make,11.2449473307
565,10am till 7pm,11.9380945112
566,10gb data removed,11.9380945112
567,10gb data sent,11.9380945112
568,10pm,8.24921505711
569,10pm 9am,11.9380945112
570,10pm 9am 7pm,11.9380945112
571,10pm days,9.33540482578
572,10pm days br,11.0218037794
573,10pm days let,10.8394822226
574,10pm days like,11.9380945112
575,10pm days local,11.9380945112
576,10pm days make,11.5326294031
577,10pm days questions,11.9380945112
578,10pm days satisfaction,11.9380945112
579,10pm days team,11.5326294031
580,10pm eastern,11.5326294031
581,10pm eastern standard,11.5326294031
582,10pm ill,11.9380945112
583,10pm ill ahead,11.9380945112
584,10pm local,9.0758936303
585,10pm local time,9.0758936303
586,10pm monthly,11.9380945112
587,10pm monthly rate,11.9380945112
588,10pm note,11.9380945112
589,10pm note number,11.9380945112
590,10pm sa,11.5326294031
591,10pm sa su,11.5326294031
592,10pm sat,11.9380945112
593,10pm sat sun,11.9380945112
594,10pm update,11.9380945112
595,10pm update complete,11.9380945112
596,10pt,5.48446951234
597,10pt 800am,11.5326294031
598,10pt 800am span,11.9380945112
599,10pt 800am today,11.9380945112
600,10pt 866,11.9380945112
601,10pt 866 668,11.9380945112
602,10pt access ts,11.9380945112
603,10pt available,11.9380945112
604,10pt contact,10.0662923343
605,10pt contact 513,11.2449473307
606,10pt contact 866,11.9380945112
607,10pt contact 877,10.8394822226
608,10pt dedicated,11.9380945112
609,10pt dedicated team,11.9380945112
610,10pt guys,11.9380945112
611,10pt guys talk,11.9380945112
612,10pt hawaii,11.5326294031
613,10pt hawaii commercial,11.9380945112
614,10pt hawaii residential,11.9380945112
615,10pt let know,9.37314515377
616,10pt provide phone,11.0218037794
617,10pt request contact,11.9380945112
618,10pt service,11.9380945112
619,10pt service downgrade,11.9380945112
620,10pt specialized,11.9380945112
621,10pt specialized team,11.9380945112
622,10pt technical,11.9380945112
623,10pt technical issue,11.9380945112
624,10pt thank,7.08216560689
625,10pt today 800am,11.9380945112
626,10pt welcome contact,11.9380945112
627,10th ts,11.9380945112
628,10th ts month,11.9380945112
629,11 00pm,9.99218436217
630,11 00pm et,9.99218436217
631,11 12 technician,11.9380945112
632,11 months whats,11.9380945112
633,11 pm,9.33540482578
634,11 pm ct,11.0218037794
635,11 pm days,11.9380945112
636,11 pm monday,9.63550941823
637,1100,9.1972544873
638,1100 pm,9.99218436217
639,1100 pm est,9.99218436217
640,1100pm,6.45537442168
641,1100pm days,11.9380945112
642,1100pm days week,11.9380945112
643,1100pm est,10.6853315427
644,1100pm est anytng,11.0218037794
645,1100pm et,6.47003437009
646,1100pm et able,10.146335042
647,1100pm et access,11.5326294031
648,1100pm et addressed,11.5326294031
649,1100pm et anytng,8.05653071328
650,1100pm et application,11.5326294031
651,1100pm et appreciate,11.9380945112
652,1100pm et army,11.9380945112
653,1100pm et assist,11.5326294031
654,1100pm et assure,11.9380945112
655,1100pm et assured,10.8394822226
656,1100pm et called,11.2449473307
657,1100pm et cancel,11.2449473307
658,1100pm et care,11.2449473307
659,1100pm et check,11.0218037794
660,1100pm et credit,11.5326294031
661,1100pm et edwin,11.9380945112
662,1100pm et esther,11.5326294031
663,1100pm et george,11.5326294031
664,1100pm et glad,11.5326294031
665,1100pm et guided,11.0218037794
666,1100pm et hager,11.9380945112
667,1100pm et happy,8.60589000105
668,1100pm et havent,11.5326294031
669,1100pm et help,9.41236586692
670,1100pm et jessica,11.9380945112
671,1100pm et jonathan,11.5326294031
672,1100pm et just,11.2449473307
673,1100pm et kendall,11.9380945112
674,1100pm et lisa,11.9380945112
675,1100pm et lo,9.99218436217
676,1100pm et mehdi,11.9380945112
677,1100pm et number,9.85865296955
678,1100pm et order,11.9380945112
679,1100pm et provided,10.4340171145
680,1100pm et questions,11.0218037794
681,1100pm et rahul,11.9380945112
682,1100pm et request,11.2449473307
683,1100pm et rest,11.9380945112
684,1100pm et right,11.5326294031
685,1100pm et robert,11.9380945112
686,1100pm et scott,11.9380945112
687,1100pm et sincerely,11.9380945112
688,1100pm et sorry,9.49574747586
689,1100pm et time,11.9380945112
690,1100pm et toan,11.5326294031
691,1100pm et toll,10.3286565988
692,1100pm et ts,11.5326294031
693,1100pm et unfortunately,11.9380945112
694,1100pm et update,11.5326294031
695,1100pm et wil,11.2449473307
696,1100pm et worry,11.9380945112
697,1100pm et youre,11.2449473307
698,1112,8.26179383932
699,1112 800,8.39713518719
700,1112 800 677,8.39713518719
701,1112 available,11.2449473307
702,1112 available 247,11.5326294031
703,1112 available hours,11.9380945112
704,1112 just,11.9380945112
705,1112 just need,11.9380945112
706,1124 track,11.9380945112
707,1124 track order,11.9380945112
708,1125 wch time,11.9380945112
709,114 1991,11.9380945112
710,114 1991 charge,11.9380945112
711,114 account,11.9380945112
712,114 account active,11.9380945112
713,1145,10.5518001501
714,1145 open,10.8394822226
715,1145 open 24,10.8394822226
716,11498 handset,11.9380945112
717,11498 handset repayment,11.9380945112
718,115 entertainment,11.9380945112
719,115 entertainment plan,11.9380945112
720,115 plan,11.9380945112
721,115 plan customer,11.9380945112
722,115 reduce,11.9380945112
723,115 reduce 1035,11.9380945112
724,11519 make,11.9380945112
725,11519 make partial,11.9380945112
726,1157,7.11378879532
727,1157 able,10.6853315427
728,1157 able assist,10.8394822226
729,1157 assist,11.5326294031
730,1157 assist customer,11.5326294031
731,1157 available,8.67999797321
732,1157 available 247,9.74086993389
733,1157 available 24x7,8.99365553206
734,1157 available 24x7in,11.9380945112
735,1157 br available,11.5326294031
736,1157 dedicated,11.9380945112
737,1157 dedicated tier,11.9380945112
738,1157 digital,10.233346419
739,1157 digital phone,10.8394822226
740,1157 going,11.5326294031
741,1157 going reboot,11.5326294031
742,1157 happy,11.2449473307
743,1157 happy assist,11.2449473307
744,1157 help,8.94236223767
745,1157 help code,11.5326294031
746,1157 help customer,11.9380945112
747,1157 help deactivation,11.9380945112
748,1157 help log,11.9380945112
749,1157 help phone,11.9380945112
750,1157 help required,9.10488116717
751,1157 immediately,11.9380945112
752,1157 immediately help,11.9380945112
753,1157 let,10.4340171145
754,1157 let know,10.4340171145
755,1157 meanwle,11.9380945112
756,1157 meanwle just,11.9380945112
757,1157 number ts,11.9380945112
758,1157 online,11.0218037794
759,1157 online till,11.0218037794
760,1157 provide,11.2449473307
761,1157 provide customer,11.2449473307
762,1157 stay online,11.9380945112
763,1157 strong,9.2639458618
764,1157 strong activate,11.5326294031
765,1157 strong care,11.9380945112
766,1157 strong confidential,11.9380945112
767,1157 strong help,10.6853315427
768,1157 strong hope,11.9380945112
769,1157 strong im,11.9380945112
770,1157 strong make,11.5326294031
771,1157 strong note,11.9380945112
772,1157 strong strong,11.9380945112
773,1157 strong thank,11.9380945112
774,1157 strong tng,11.9380945112
775,1157 sure,11.9380945112
776,1157 team assist,11.9380945112
777,1157 twc,11.5326294031
778,1157 twc home,11.5326294031
779,1157 wait,11.9380945112
780,1157 wait ahead,11.9380945112
781,1157 waiting,11.9380945112
782,1157 waiting response,11.9380945112
783,11624month,11.9380945112
784,11624month choose,11.9380945112
785,11624month choose offer,11.9380945112
786,11715 pm,11.9380945112
787,11715 pm certainly,11.9380945112
788,1195 contact,11.9380945112
789,1195 contact customer,11.9380945112
790,1196,11.5326294031
791,1196 available,11.9380945112
792,1196 available mon,11.9380945112
793,11am 212,11.9380945112
794,11am 212 358,11.9380945112
795,11am 6pm address,11.9380945112
796,11am 8pm,11.9380945112
797,11am 8pm pst,11.9380945112
798,11pm,8.84705205787
799,11pm ct,11.9380945112
800,11pm days,9.58671925406
801,11pm days anytng,11.9380945112
802,11pm days br,11.9380945112
803,11pm days like,11.9380945112
804,11pm days lowered,11.9380945112
805,11pm days mention,11.9380945112
806,11pm days resolve,11.9380945112
807,11pm days restore,11.9380945112
808,11pm days satisfaction,11.9380945112
809,11pm days strong,11.9380945112
810,11pm days tell,11.9380945112
811,11pm est,11.9380945112
812,11pm est 11am,11.9380945112
813,11pm mon,11.5326294031
814,11pm mon fri,11.5326294031
815,11pm monday,10.4340171145
816,11pm monday friday,10.4340171145
817,11pm note,10.8394822226
818,11pm note number,10.8394822226
819,11pt agree,11.9380945112
820,11pt agree span,11.9380945112
821,11pt assured value,11.9380945112
822,11pt cable,11.2449473307
823,11pt cable service,11.5326294031
824,11pt connected phone,11.9380945112
825,11pt good offers,11.9380945112
826,11pt need 8163588833,11.9380945112
827,11pt order,11.9380945112
828,11pt order activate,11.9380945112
829,11pt phone,10.6853315427
830,11pt phone support,11.5326294031
831,11pt provide complete,11.9380945112
832,11pt request,11.2449473307
833,11pt request customer,11.9380945112
834,11pt request required,11.9380945112
835,11pt understand number,11.9380945112
836,12 aest,9.68680271262
837,12 aest weekdays,9.92319149069
838,12 aest weekends,11.0218037794
839,12 contact,11.9380945112
840,12 contact time,11.9380945112
841,12 hours services,11.9380945112
842,12 months 38,11.9380945112
843,12 months applicable,11.9380945112
844,12 months guide,11.5326294031
845,12 months taking,11.9380945112
846,12 months unprecedented,11.9380945112
847,12 pm aest,11.2449473307
848,12 pm anytime,11.9380945112
849,12 technician,11.9380945112
850,12 technician prior,11.9380945112
851,120 800,11.9380945112
852,120 800 627,11.9380945112
853,120 ali,11.9380945112
854,120 box,11.9380945112
855,120 box cable,11.9380945112
856,1200 pm,11.5326294031
857,1200 pm 1000,11.5326294031
858,1200am,10.233346419
859,1200am midnight,10.233346419
860,1200am midnight et,10.233346419
861,1208,8.57079868124
862,1208 315,9.33540482578
863,1208 315 634,9.33540482578
864,1208 800,9.85865296955
865,1208 800 955,9.85865296955
866,1208 available,10.8394822226
867,1208 available 10,10.8394822226
868,1208 or1,11.9380945112
869,1208 or1 800,11.9380945112
870,1211 payment,11.9380945112
871,1211 payment 1212,11.9380945112
872,12115 certainly,11.9380945112
873,12115 certainly understand,11.9380945112
874,1212 124,11.9380945112
875,1212 124 ts,11.9380945112
876,12142015,11.9380945112
877,12142015 check,11.9380945112
878,12142015 check local,11.9380945112
879,1215 increased,11.9380945112
880,1215 increased modem,11.9380945112
881,1216 complete,11.9380945112
882,1216 complete disconnection,11.9380945112
883,1218 period,11.9380945112
884,1218 period 1228,11.9380945112
885,12215 10,11.9380945112
886,12215 10 soon,11.9380945112
887,1222 visit,11.9380945112
888,1222 visit wwwdonotcallgov,11.9380945112
889,1228 0127,11.9380945112
890,1228 0127 cancel,11.9380945112
891,1229 wle,11.9380945112
