,0,1
129,10 bring pound17999,8.98002359231
130,10 complete,8.98002359231
131,10 complete order,8.98002359231
132,10 coupon received,8.98002359231
133,10 enter,8.98002359231
134,10 enter thank,8.98002359231
135,10 fee,7.47594619553
136,10 monthly,7.72726062382
137,10 picking,8.98002359231
138,10 picking store,8.98002359231
139,10 promotion,8.98002359231
140,10 promotion wch,8.98002359231
141,10 savings,8.98002359231
142,10 savings disappointed,8.98002359231
143,10 trolly,8.98002359231
144,10 trolly tried,8.98002359231
145,100 41114,8.98002359231
146,100 41114 help,8.98002359231
147,100 looks,8.98002359231
148,100 looks like,8.98002359231
149,1000,6.3409662627
150,1000 1400,8.98002359231
151,1000 1400 _end_,8.98002359231
152,1000 492014,8.98002359231
153,1000 tch,8.98002359231
154,1000 tch ofln,8.98002359231
155,10000 10600,8.98002359231
156,10000 10600 knowing,8.98002359231
157,10000 wch,8.98002359231
158,10000 wch paid,8.98002359231
159,101 102,8.98002359231
160,101 102 wondering,8.98002359231
161,101 odd,8.98002359231
162,101 odd deited,8.98002359231
163,10195,8.98002359231
164,102 sorry,8.98002359231
165,102 sorry xxxx,8.98002359231
166,102 wondering,8.98002359231
167,102 wondering double,8.98002359231
168,10600,8.98002359231
169,10600 credit,8.98002359231
170,10600 credit line,8.98002359231
171,10600 knowing,8.98002359231
172,10600 need,8.98002359231
173,10600 need want,8.98002359231
174,108,8.28687641175
175,108 want,8.98002359231
176,108 want 90,8.98002359231
177,1087,8.98002359231
178,1087 email,8.98002359231
179,1087 email xxxxxxx,8.98002359231
180,109 change,8.98002359231
181,109 change believe,8.98002359231
182,1099 div,8.98002359231
183,1099 div 2013,8.98002359231
184,10off,8.98002359231
185,10off cordless,8.98002359231
186,10off cordless floorcare,8.98002359231
187,1133am,8.98002359231
188,1133am florence,8.98002359231
189,114,8.98002359231
190,1141,8.98002359231
191,1141 6045prime,8.98002359231
192,1141 6045prime time,8.98002359231
193,11757,8.98002359231
194,11757 location,8.98002359231
195,11757 location sultanahme,8.98002359231
196,12 0636chase,8.98002359231
197,12 0636chase epay,8.98002359231
198,12 automatic,8.98002359231
199,12 automatic debits,8.98002359231
200,12 boys,8.98002359231
201,12 boys epic,8.98002359231
202,12 months time,8.98002359231
203,1200 chaise,8.98002359231
204,1200 chaise cover,8.98002359231
205,12ft trampoline tnk,8.98002359231
206,130 pm,8.98002359231
207,130 pm 8th,8.98002359231
208,135 gordone,8.98002359231
209,135 gordone street,8.98002359231
210,1375,8.98002359231
211,1375 sure,8.98002359231
212,1375 sure sujay,8.98002359231
213,14 days longer,8.98002359231
214,1400 _end_,8.98002359231
215,1400 _end_ thank,8.98002359231
216,144,8.98002359231
217,144 count,8.98002359231
218,144 count sure,8.98002359231
219,1444,8.98002359231
220,1444 scott,8.98002359231
221,1444 scott just,8.98002359231
222,15,5.54603638783
223,15 408443,8.98002359231
224,15 408443 seeing,8.98002359231
225,15 dipers,8.98002359231
226,15 dipers thanks,8.98002359231
227,15 folding,8.98002359231
228,15 folding picnic,8.98002359231
229,15 sets,8.98002359231
230,15 sets maximum,8.98002359231
231,1500,6.67743849932
232,1500 large,8.98002359231
233,1500 large sold,8.98002359231
234,1500 threshold,8.98002359231
235,1500 threshold wch,8.98002359231
236,1581,8.98002359231
237,1581 pampers,8.98002359231
238,1581 pampers swaddlers,8.98002359231
239,16 montpelier,8.98002359231
240,16 montpelier road,8.98002359231
241,16 wil,8.98002359231
242,16 wil nt,8.98002359231
243,1633,8.98002359231
244,1633 5235,8.98002359231
245,1633 5235 _end_,8.98002359231
246,1650,8.98002359231
247,1650 unfamiliar,8.98002359231
248,1650 unfamiliar ts,8.98002359231
249,1750 month tell,8.98002359231
250,17999,8.98002359231
251,17999 quote,8.98002359231
252,17999 quote floor10,8.98002359231
253,18 94,8.98002359231
254,18 94 75,8.98002359231
255,18593,8.98002359231
256,18593 wch,8.98002359231
257,18593 wch did,8.98002359231
258,1889,8.98002359231
259,1889 yes,8.98002359231
260,1889 yes threshold,8.98002359231
261,190000,8.98002359231
262,190000 colombian,8.98002359231
263,190000 colombian pesos,8.98002359231
264,193668,8.98002359231
265,193668 employer,8.98002359231
266,193668 employer authorized,8.98002359231
267,1940,8.98002359231
268,1940 buy,8.98002359231
269,1940 buy cooker,8.98002359231
270,199 westbury,8.98002359231
271,199 westbury avenue,8.98002359231
272,1992 recent,8.98002359231
273,1992 recent transaction,8.98002359231
274,19999,8.98002359231
275,19999 checkout,8.98002359231
276,19a,8.98002359231
277,19a newfield,8.98002359231
278,19a newfield road,8.98002359231
279,1ay mrs,8.98002359231
280,1ay mrs pauline,8.98002359231
281,1pm,8.98002359231
282,1pm address,8.98002359231
283,1pm address 23,8.98002359231
284,1rt,8.98002359231
285,1rt _end_,8.98002359231
286,1rt _end_ stevenfarnworthblueyonderco,8.98002359231
287,20,5.41049089583
288,20 00,8.98002359231
289,20 00 message,8.98002359231
290,20 min,8.98002359231
291,20 min trying,8.98002359231
292,20 minutes wont,8.98002359231
293,20 monthly,7.10822141541
294,20 monthly service,7.59372923119
295,200 credit,8.98002359231
296,200 credit looked,8.98002359231
297,200 drawn,8.98002359231
298,200 drawn account,8.98002359231
299,2000 come,8.98002359231
300,200028,8.98002359231
301,200028 dedicetd,8.98002359231
302,200028 dedicetd yesterday,8.98002359231
303,2013 citibank,8.98002359231
304,2013 citibank na,8.98002359231
305,2013 showing,8.98002359231
306,2013 showing delinquent,8.98002359231
307,2014 4360,8.98002359231
308,2014 debit,8.98002359231
309,2014 debit purchase,8.98002359231
310,2014account,8.98002359231
311,2014account number,8.98002359231
312,2014account number subject,8.98002359231
313,2014brokerage,8.98002359231
314,2014brokerage debit,8.98002359231
315,2014brokerage debit misc,8.98002359231
316,2014debit,7.88141130364
317,2014debit authorization,8.98002359231
318,2014debit authorization jun28,8.98002359231
319,2014debit purchase apr,8.98002359231
320,2014debit purchase aug,8.98002359231
321,2014other,8.98002359231
322,2014other decrease,8.98002359231
323,2014other decrease apr,8.98002359231
324,20could,8.98002359231
325,20could waive,8.98002359231
326,20could waive card,8.98002359231
327,20th said,8.98002359231
328,20th said reject,8.98002359231
329,210,8.98002359231
330,210 677,8.98002359231
331,210 677 0065the,8.98002359231
332,21st forget,8.98002359231
333,21st forget levels,8.98002359231
334,22 54,8.98002359231
335,22 54 csi,8.98002359231
336,22500,8.98002359231
337,22500 withdrawn,8.98002359231
338,22500 withdrawn account,8.98002359231
339,2299,8.98002359231
340,2299 1500,8.98002359231
341,2299 1500 large,8.98002359231
342,23 barncroft,8.98002359231
343,23 barncroft gardens,8.98002359231
344,2393,8.98002359231
345,2393 chevron,8.98002359231
346,2393 chevron station,8.98002359231
347,23rd switched,8.98002359231
348,23rd switched seats,8.98002359231
349,24 0727,8.98002359231
350,24 0727 2560,8.98002359231
351,24 gandlafs,8.98002359231
352,24 gandlafs ride,8.98002359231
353,2421,8.98002359231
354,2421 calling,8.98002359231
355,2421 calling outside,8.98002359231
356,2457431,8.98002359231
357,2457431 free,8.98002359231
358,2457431 free tool,8.98002359231
359,24999,8.98002359231
360,24999 account,8.98002359231
361,24999 account guys,8.98002359231
362,24th,8.98002359231
363,24th different,8.98002359231
364,24th different ammount,8.98002359231
365,25 received,8.98002359231
366,25 received item,8.98002359231
367,2560,8.98002359231
368,2560 grcperriconemd,8.98002359231
369,2560 grcperriconemd 800567028,8.98002359231
370,2591689 click,8.98002359231
371,2591689 click check,8.98002359231
372,26 2014,8.98002359231
373,26 2014 debit,8.98002359231
374,26 right,8.98002359231
375,26 right credit,8.98002359231
376,266 8660,8.98002359231
377,2702,8.98002359231
378,2702 recognize,8.98002359231
379,2702 recognize type,8.98002359231
380,27104,8.98002359231
381,27104 27105,8.98002359231
382,27104 27105 27106,8.98002359231
383,27105,8.98002359231
384,27105 27106,8.98002359231
385,27105 27106 university,8.98002359231
386,27106,8.98002359231
387,27106 university,8.98002359231
388,27106 university store,8.98002359231
389,2785330,8.98002359231
390,2785330 need,8.98002359231
391,2785330 need order,8.98002359231
392,28 0429,8.98002359231
393,28 0429 8170bbvdiscountbooksalec,8.98002359231
394,28 2014debit,8.98002359231
395,28 2014debit authorization,8.98002359231
396,2897,8.98002359231
397,2897 wild,8.98002359231
398,2897 wild hearts,8.98002359231
399,29 193668,8.98002359231
400,29 193668 employer,8.98002359231
401,29630,8.98002359231
402,29757,8.98002359231
403,29757 didnt,8.98002359231
404,29757 didnt im,8.98002359231
405,299,8.98002359231
406,299 2421,8.98002359231
407,299 2421 calling,8.98002359231
408,2993,8.98002359231
409,2993 tell,8.98002359231
410,2gtech,8.98002359231
411,2gtech airrams,8.98002359231
412,2gtech airrams mail,8.98002359231
413,2nd fastest,8.98002359231
414,2nd fastest dont,8.98002359231
415,2nd item,8.98002359231
416,2nd item cart,8.98002359231
417,30,5.59563332896
418,30 1141,8.98002359231
419,30 1141 6045prime,8.98002359231
420,30 check,8.98002359231
421,30 check card,8.98002359231
422,30 day,8.98002359231
423,30 day period,8.98002359231
424,30 days im,8.98002359231
425,30 items,8.98002359231
426,30 items target,8.98002359231
427,30 monthly,7.37058567988
428,30 monthly service,7.88141130364
429,30 overdrawn,8.98002359231
430,30 overdrawn withdrawals,8.98002359231
431,30 service,7.47594619553
432,30 years,8.98002359231
433,30 years pay,8.98002359231
434,3000,7.72726062382
435,30153,8.98002359231
436,30153 xxxxxxx,8.98002359231
437,3075,8.98002359231
438,30th december,8.5745584842
439,30th december 2015,8.5745584842
440,314,8.98002359231
441,314 wch,8.98002359231
442,314 wch saw,8.98002359231
443,32,8.5745584842
444,32 chesham,8.98002359231
445,32 chesham road,8.98002359231
446,320,8.98002359231
447,320 received,8.98002359231
448,320 received cash,8.98002359231
449,32014please,8.98002359231
450,32014please check,8.98002359231
451,32014please check let,8.98002359231
452,3250,8.98002359231
453,3250 pending,8.98002359231
454,3250 pending transaction,8.98002359231
455,3256,8.98002359231
456,3256 dont,8.98002359231
457,3256 dont recall,8.98002359231
458,32714,8.98002359231
459,32714 whats,8.98002359231
460,32714 whats 50,8.98002359231
461,328,8.98002359231
462,328 cancelled,8.98002359231
463,328 cancelled ts,8.98002359231
464,3314,8.98002359231
465,3314 50,8.98002359231
466,3314 50 debit,8.98002359231
467,34,6.90058205063
468,34504,8.98002359231
469,34504 april,8.98002359231
470,34504 april 32014please,8.98002359231
471,35,7.03411344326
472,3550887,8.98002359231
473,3550887 clicked,8.98002359231
474,3550887 clicked buy,8.98002359231
475,35648,8.98002359231
476,35648 tmobile,8.98002359231
477,35648 tmobile ts,8.98002359231
478,35648 want,8.98002359231
479,35648 want stop,8.98002359231
480,3571,8.98002359231
481,3571 cleared,8.98002359231
482,3571 cleared 630,8.98002359231
483,3572,8.98002359231
484,3572 yw,8.98002359231
485,3572 yw xxxxxxx,8.98002359231
486,3578292,8.98002359231
487,358,8.98002359231
488,358 4559,8.98002359231
489,358 4559 occasions,8.98002359231
490,3650,8.98002359231
491,3650 im,8.98002359231
492,3650 im using,8.98002359231
493,37prodslot,8.98002359231
494,37prodslot _1_34,8.98002359231
495,37prodslot _1_34 50,8.98002359231
496,3805013,8.98002359231
497,3805013 buy,8.98002359231
498,3805013 buy pay,8.98002359231
499,3813,8.98002359231
500,3813 diapers,8.98002359231
501,3813 diapers great,8.98002359231
502,3858,8.98002359231
503,3858 91214,8.98002359231
504,3858 91214 decrease,8.98002359231
505,3884,8.98002359231
506,3917,8.98002359231
507,3917 624,8.98002359231
508,392,8.98002359231
509,392 acct,8.98002359231
510,3rd attempt,8.98002359231
511,3rd attempt pass,8.98002359231
512,3rd time,8.28687641175
513,3rd time email,8.98002359231
514,3rd wch,8.98002359231
515,3rd wch did,8.98002359231
516,3rd world,8.98002359231
517,3rd world country,8.98002359231
518,3t,8.98002359231
519,3t ok,8.98002359231
520,3t ok thank,8.98002359231
521,3xxxx,8.98002359231
522,3xxxx xxxx,8.98002359231
523,3xxxx xxxx 00,8.98002359231
524,3xxxx xxxx 77,8.98002359231
525,40 chaeck,8.98002359231
526,40 chaeck citibanck,8.98002359231
527,4046,8.98002359231
528,4050,8.98002359231
529,4054,8.98002359231
530,4054 _end_,8.98002359231
531,4054 _end_ thank,8.98002359231
532,408443,8.98002359231
533,408443 seeing,8.98002359231
534,408443 seeing debit,8.98002359231
535,41114,8.98002359231
536,41114 help,8.98002359231
537,4114909,8.98002359231
538,4114909 black,8.98002359231
539,4114909 black tv,8.98002359231
540,4158,8.98002359231
541,4158 60000,8.98002359231
542,4158 60000 transferred,8.98002359231
543,4184,8.98002359231
544,4184 note,8.98002359231
545,4184 note says,8.98002359231
546,4236135,8.98002359231
547,4360,8.98002359231
548,45 minutes dont,8.98002359231
549,4551,8.98002359231
550,4551 thanks,8.98002359231
551,4559,8.98002359231
552,4559 occasions,8.98002359231
553,4559 occasions abroad,8.98002359231
554,46 mattress,8.98002359231
555,46 mattress delivery,8.98002359231
556,4627,8.98002359231
557,4627 favorite,8.98002359231
558,4627 favorite tunic,8.98002359231
559,46871,8.98002359231
560,46871 bangalore,8.98002359231
561,46871 bangalore india,8.98002359231
562,4898012,8.98002359231
563,4898012 cooker,8.98002359231
564,49 hermitage,8.98002359231
565,49 hermitage drive,8.98002359231
566,492014,8.98002359231
567,493,8.98002359231
568,493 0n,8.98002359231
569,493 0n 852014,8.98002359231
570,4ever,8.98002359231
571,4ever carseat,8.98002359231
572,4ever carseat keeps,8.98002359231
573,4hj,8.98002359231
574,4hj mrs,8.98002359231
575,4hj mrs evelyn,8.98002359231
576,4nl,8.98002359231
577,4nt,8.98002359231
578,4nt number,8.98002359231
579,4nt number 114,8.98002359231
580,50 debit,8.5745584842
581,50 debit 62614,8.98002359231
582,50 debit following,8.98002359231
583,50 deposit,8.98002359231
584,50 okay,8.98002359231
585,50 okay guess,8.98002359231
586,5000 sorry,8.98002359231
587,5000 sorry basic,8.98002359231
588,5035,8.98002359231
589,5035 xxxxxxx,8.98002359231
590,5035 xxxxxxx ok,8.98002359231
591,505,8.98002359231
592,505 dollar,8.98002359231
593,505 dollar changed,8.98002359231
594,505 dollar charge,8.98002359231
595,5074,8.98002359231
596,5074 problem,8.98002359231
597,5074 problem xxxxxxx,8.98002359231
598,5105,8.98002359231
599,5105 account,8.98002359231
600,51637,8.98002359231
601,51637 transaction,8.98002359231
602,51637 transaction pending,8.98002359231
603,5165,8.98002359231
604,5165 air,8.98002359231
605,5165 air bg,8.98002359231
606,52 credit,8.98002359231
607,52 credit thats,8.98002359231
608,5235,8.98002359231
609,5235 _end_,8.98002359231
610,5235 _end_ hlclewisbtinternetcom,8.98002359231
611,5236,8.98002359231
612,5236 threshold,8.98002359231
613,5236 threshold flannel,8.98002359231
614,5248,8.98002359231
615,5248 ok,8.98002359231
616,5248 ok thank,8.98002359231
617,5276,8.98002359231
618,5276 cart,8.98002359231
619,5276 cart wont,8.98002359231
620,5333,8.98002359231
621,5333 xxxxxxx,8.98002359231
622,5333 xxxxxxx ive,8.98002359231
623,54 csi,8.98002359231
624,54 csi recognize,8.98002359231
625,55434,8.98002359231
626,55434 yes,8.98002359231
627,55434 yes location,8.98002359231
628,5592,8.98002359231
629,5592 activity,8.98002359231
630,5592 activity tower,8.98002359231
631,5627,8.98002359231
632,5627 using,8.98002359231
633,5627 using gift,8.98002359231
634,5743,8.98002359231
635,5743 gift,8.98002359231
636,5743 gift cards,8.98002359231
637,5756,8.98002359231
638,5756 dustin,8.98002359231
639,5756 dustin reference,8.98002359231
640,5756 picnic,8.98002359231
641,5756 picnic time,8.98002359231
642,59 change,8.98002359231
643,59 change block,8.98002359231
644,5911,8.98002359231
645,5911 mens,8.98002359231
646,5911 mens snl,8.98002359231
647,5999,8.98002359231
648,5999 comes,8.98002359231
649,5999 comes cart,8.98002359231
650,5wx,8.98002359231
651,5wx _end_,8.98002359231
652,5wx _end_ theguvnor790hotmail,8.98002359231
653,60 ng24,8.98002359231
654,60 ng24 _end_,8.98002359231
655,60000 transferred,8.98002359231
656,60000 transferred checking,8.98002359231
657,6045prime,8.98002359231
658,6045prime time,8.98002359231
659,6045prime time shuttle,8.98002359231
660,612016,8.98002359231
661,612016 british,8.98002359231
662,612016 british gas,8.98002359231
663,6181at,8.98002359231
664,6181at 0634,8.98002359231
665,6181at 0634 xyziv,8.98002359231
666,620 green,8.98002359231
667,620 green tea,8.98002359231
668,623566590,8.98002359231
669,623566590 4050,8.98002359231
670,62614,8.98002359231
671,62614 checking,8.98002359231
672,62614 checking account,8.98002359231
673,6262014,8.98002359231
674,6262014 account,8.98002359231
675,6262014 account legitimate,8.98002359231
676,6274,8.98002359231
677,6274 xxxxxxx,8.98002359231
678,629,8.98002359231
679,629 chase,8.98002359231
680,629 chase epay,8.98002359231
681,630,8.28687641175
682,630 debit,8.98002359231
683,630 debit authorization,8.98002359231
684,630 ref,8.98002359231
685,630 ref 012011,8.98002359231
686,6511373,8.98002359231
687,6511373 delivery,8.98002359231
688,6511373 delivery ive,8.98002359231
689,6540,8.98002359231
690,6540 nordstroms,8.98002359231
691,6540 nordstroms direct,8.98002359231
692,6549,8.98002359231
693,6549 winston,8.98002359231
694,6549 winston salem,8.98002359231
695,677,8.98002359231
696,677 0065the,8.98002359231
697,677 0065the security,8.98002359231
698,68 4046,8.98002359231
699,68 nova,8.98002359231
700,68 nova store,8.98002359231
701,68lnk,8.98002359231
702,68lnk rec,8.98002359231
703,68lnk rec pdp,8.98002359231
704,6monthesthe,8.98002359231
705,6monthesthe morphy,8.98002359231
706,6monthesthe morphy richards,8.98002359231
707,6rx,8.98002359231
708,6rx _end_,8.98002359231
709,6rx _end_ gas,8.98002359231
710,6th october,8.98002359231
711,6th october pending,8.98002359231
712,6th separate,8.98002359231
713,6th separate purchase,8.98002359231
714,70,8.5745584842
715,70 _end_,8.98002359231
716,70 _end_ ok,8.98002359231
717,7025,8.98002359231
718,7025 got,8.98002359231
719,7025 got form,8.98002359231
720,7107,8.98002359231
721,7107 online,8.98002359231
722,7107 online noticed,8.98002359231
723,7160,8.98002359231
724,7160 digital,8.98002359231
725,7160 digital frame,8.98002359231
726,723,8.98002359231
727,723 730,8.98002359231
728,723 730 advised,8.98002359231
729,730 advised,8.98002359231
730,730 advised payroll,8.98002359231
731,7358,8.98002359231
732,7358 tell,8.98002359231
733,75 getting,8.98002359231
734,75 getting 10,8.98002359231
735,76138,8.98002359231
736,76138 ts,8.98002359231
737,76138 ts showing,8.98002359231
738,77 continues,8.98002359231
739,77 continues change,8.98002359231
740,7995,8.98002359231
741,7th august pound300,8.98002359231
742,7thsensepsyccsc,8.98002359231
743,7thsensepsyccsc blackrock,8.98002359231
744,800567028,8.98002359231
745,800567028 7995,8.98002359231
746,8170bbvdiscountbooksalec,8.98002359231
747,8170bbvdiscountbooksalec 866707585,8.98002359231
748,8170bbvdiscountbooksalec 866707585 995,8.98002359231
749,819,8.98002359231
750,819 109,8.98002359231
751,819 109 change,8.98002359231
752,841knight,8.98002359231
753,841knight road,8.98002359231
754,841knight road rockmart,8.98002359231
755,84prodslot,8.98002359231
756,84prodslot medium_1_9term,8.98002359231
757,84prodslot medium_1_9term mossimo,8.98002359231
758,85 10,8.5745584842
759,85 10 05,8.98002359231
760,8500,8.06373286044
761,8500 0349,8.98002359231
762,8500 0349 4054,8.98002359231
763,8500 1633,8.98002359231
764,8500 1633 5235,8.98002359231
765,850004463472,8.98002359231
766,850004463472 _end_,8.98002359231
767,850004463472 _end_ house,8.98002359231
768,850040713221,8.98002359231
769,850040713221 telephone,8.98002359231
770,850040713221 telephone 07982737250,8.98002359231
771,85100098316,8.98002359231
772,85100098316 _end_,8.98002359231
773,85100098316 _end_ im,8.98002359231
774,851001213400,8.98002359231
775,851001213400 _end_,8.98002359231
776,851001213400 _end_ tnk,8.98002359231
777,851001363303,8.98002359231
778,851001363303 _end_,8.98002359231
779,851001363303 _end_ steveokoye3hotmail,8.98002359231
780,851004920468,8.98002359231
781,851004920468 problem,8.98002359231
782,851004920468 problem _end_,8.98002359231
783,851005189475,8.98002359231
784,852014,8.98002359231
785,85592,8.98002359231
786,85592 102,8.98002359231
787,85592 102 sorry,8.98002359231
788,866 299,8.98002359231
789,866 299 2421,8.98002359231
790,8660,8.98002359231
791,8667029283,8.98002359231
792,8667029283 623566590,8.98002359231
793,8667029283 623566590 4050,8.98002359231
794,866707585,8.98002359231
795,866707585 995,8.98002359231
796,866707585 995 ts,8.98002359231
797,8680,8.98002359231
798,8680 _end_,8.98002359231
799,8680 _end_ artillery,8.98002359231
800,880,8.98002359231
801,880 charged,8.98002359231
802,880 charged account,8.98002359231
803,8900,8.98002359231
804,8900 contactmphone,8.98002359231
805,8900 contactmphone number,8.98002359231
806,895 delivery,8.98002359231
807,8th 0931pm,8.98002359231
808,90 dont,8.98002359231
809,90 dont know,8.98002359231
810,9019,8.98002359231
811,9019 xxxxxxx,8.98002359231
812,9019 xxxxxxx thanks,8.98002359231
813,911000900046,8.98002359231
814,91214,8.98002359231
815,91214 decrease,8.98002359231
816,91214 decrease sep,8.98002359231
817,918610355,8.98002359231
818,926,8.98002359231
819,926 dont,8.98002359231
820,926 dont know,8.98002359231
821,9302014,8.98002359231
822,9302014 trans,8.98002359231
823,9302014 trans 76138,8.98002359231
824,93065,8.98002359231
825,93065 did,8.98002359231
826,93065 did said,8.98002359231
827,94,8.5745584842
828,94 75,8.98002359231
829,9586,8.98002359231
830,9586 enfamil,8.98002359231
831,9586 enfamil johnson,8.98002359231
832,96,8.98002359231
833,96 llside,8.98002359231
834,96 llside crescent,8.98002359231
835,9729,8.98002359231
836,9729 32714,8.98002359231
837,9729 32714 whats,8.98002359231
838,9814,8.98002359231
839,9814 identical,8.98002359231
840,9814 identical withdrawals,8.98002359231
841,982014,8.98002359231
842,982014 giving,8.98002359231
843,982014 giving run,8.98002359231
844,9871,8.98002359231
845,9871 xxxxxxx,8.98002359231
846,9871 xxxxxxx course,8.98002359231
847,9900 debit,8.98002359231
848,9900 debit acct,8.98002359231
849,995 ts,8.98002359231
850,995 ts recurring,8.98002359231
851,9bv679z8during,8.98002359231
852,9bv679z8during review,8.98002359231
853,9bv679z8during review account,8.98002359231
854,9et,8.98002359231
855,9et email,8.98002359231
856,9et email address,8.98002359231
857,_1_34,8.98002359231
858,_1_34 50,8.98002359231
859,_1_34 50 okay,8.98002359231
860,_end_,3.79263778647
861,_end_ 1000,8.98002359231
862,_end_ 1000 1400,8.98002359231
863,_end_ 199,8.98002359231
864,_end_ 199 westbury,8.98002359231
865,_end_ 19a,8.98002359231
866,_end_ 19a newfield,8.98002359231
867,_end_ 85100098316,8.98002359231
868,_end_ 85100098316 _end_,8.98002359231
869,_end_ 96,8.98002359231
870,_end_ 96 llside,8.98002359231
871,_end_ _end_ 19a,8.98002359231
872,_end_ _end_ mrs,8.98002359231
873,_end_ applied,8.98002359231
874,_end_ applied driver,8.98002359231
875,_end_ artillery,8.98002359231
876,_end_ artillery terrace,8.98002359231
877,_end_ billing,8.98002359231
878,_end_ billing enquiries,8.98002359231
879,_end_ called saturday,8.98002359231
880,_end_ charlie,8.98002359231
881,_end_ charlie salter,8.98002359231
882,_end_ christophe,8.98002359231
883,_end_ christophe dupuis,8.98002359231
884,_end_ confusion,8.98002359231
885,_end_ confusion billing,8.98002359231
886,_end_ customer,7.27527550007
887,_end_ customer number,7.88141130364
888,_end_ eference,8.98002359231
889,_end_ eference number,8.98002359231
890,_end_ energy,8.98002359231
891,_end_ energy _end_,8.98002359231
892,_end_ gas certificate,8.98002359231
893,_end_ gave,8.98002359231
894,_end_ gave number,8.98002359231
895,_end_ gff,8.98002359231
896,_end_ gff 16,8.98002359231
897,_end_ great _end_,8.5745584842
898,_end_ hlclewisbtinternetcom,8.98002359231
899,_end_ homeware,8.98002359231
