lineText,sessionId,y_pred,y_prob_max,y_true
just got twc ts morning  the user name not working,ID1224957342,Product or Service Quality issues,0.565230925498,Product or Service Quality issues
i want to know whether all landline phones are free for me i have got landline and internet bundle plan so i have a doubt that whether from my landline to other landline phone is free or do you charge for that,int-sv1appin01-1394615929479-23111,Bundles Upgrade/Downgrade,-0.0664187732567,Details of existing plan
  aaron i was offered a deal by one of ur sales consultant,int-sv1appin01-1394726156268-636,Promotions & Discounts,0.243037919794,Promotions & Discounts
 i was tnking about upgrading my plan to the 15gb plan that you have advertised and was also considering changing the one regular phone on my plan under contract to a smart phone i was wondering how much it would cost to do both upgrades,7.44E+17,phone + plan (international/data) Upgrade/Downgrade,1.62717693142,phone + plan (international/data) Upgrade/Downgrade
 i need to cancel a my sim plan,int-sv1appin01-1394515247500-19902,Cancellation and Retention,1.01285021681,Cancellation and Retention
looking to transfer billing responsibility for my telephone number,7.24E+17,Setup/Register Account Online,1.40363820286,Setup/Register Account Online
  emma my phone number is 0423633120 my phone bill is currently overdue can i arrange the extension now or do i need to contact customer service by phone,int-sv1appin01-1395036281953-7417,"Payment Status, Arrangement and Issue",0.690062938835,"Payment Status, Arrangement and Issue"
 look i need help ts has been a massive muck around and im getting tired of it i want to change a current prepaid mobile to post paid without changing the number - i have order a new sim and it came with a new number but i really really dont want the new number,int-sv1appin01-1394585282734-22053,phone + plan (international/data) Upgrade/Downgrade,0.0537124183673,phone + plan (international/data) Upgrade/Downgrade
the app is giving me a message that twc tv is not working the guide is ok but the live tv is not,ID1231341842,Product or Service Quality issues,0.166384339853,Product or Service Quality issues
can i reset my user name and password,ID1227648533,Product or Service Quality issues,0.526092815408,Product or Service Quality issues
 i was just wondering when i can upgrade my phone,int-sv1appin01-1396081188883-22735,phone + plan (international/data) Upgrade/Downgrade,0.755742766363,phone + plan (international/data) Upgrade/Downgrade
  ryan i have a problem with mobile broadband sim activation,int-sv1appin04-1394774354063-2180,Device settings,-0.234184856731,Device settings
 i need to pay my bill and get my phone service back but i can only pay half of my total is there any way you can help me,int-sv1appin01-1394091600765-9311,"Payment Status, Arrangement and Issue",-0.195497524055,"Payment Status, Arrangement and Issue"
i want to get a new phone,int-sv1appin01-1394929484925-5311,phone + plan (international/data) Upgrade/Downgrade,0.558779971692,phone + plan (international/data) Upgrade/Downgrade
i cant seem to send out or access email from my outlook account,ID1232304541,Product or Service Quality issues,1.10066991518,Product or Service Quality issues
multiple the screen seems unresponsive the volume for talking is shockingly low so much so that i frarely finish a whole conversation with someone before t or i have to terminate the call pusng dual buttons to screen shot only works sporadically to name a few issues,int-sv1appin01-1394746414995-1276,Product or Service Quality issues,0.198417710958,Product or Service Quality issues
i have canceled my account and i am now not able to log on to pay my bill  what do i need to do,7.44E+17,Cancellation and Retention,-0.127252341693,Setup/Register Account Online
  i already have optus cable with the premium speed option my upload appears to be limited to 200kbs is there a faster option sending data to my cloud storage is really slow,int-sv1appin01-1395371001785-1695,Internet Queries,-0.00845385523456,phone + plan (international/data) Upgrade/Downgrade
  stella im jeff - how much per month are the speed packs to get to 25 mbps and 50 mbps for the unlimited entertainment bundle,int-sv1appin01-1394865262360-4282,Bundles Upgrade/Downgrade,0.184136068829,phone + plan (international/data) Upgrade/Downgrade
 there was plan 74 for iphone 5s last week right ,int-sv1appin01-1395710169657-9824,phone + plan (international/data) Upgrade/Downgrade,0.649786473915,phone + plan (international/data) Upgrade/Downgrade
i had chatted with someone a few days ago its about a new phone a samsung s3 the  35 plan that you are offering whats the best deal you can give us,int-sv1appin01-1394097908227-9440,phone + plan (international/data) Upgrade/Downgrade,0.201878177257,phone + plan (international/data) Upgrade/Downgrade
remote is bad,ID1224284882,phone + plan (international/data) Upgrade/Downgrade,1.63463744743,phone + plan (international/data) Upgrade/Downgrade
"{""product soughtiphone5s} {""alternate product soughtapplebrandpage} i am looking for a bundle with an ipad and iphone please",int-sv1appin01-1395042137760-7587,Bundles Upgrade/Downgrade,1.5059363427,Bundles Upgrade/Downgrade
  my phone is receiving bad reception i cant make calls or use my internet,int-sv1appin01-1394711257557-213,Product or Service Quality issues,2.40753962727,Product or Service Quality issues
 i have an optus prepaid service if i change from my current carrier to optus how much discount is available with the home phone plans,int-sv1appin01-1394066746130-8324,Promotions & Discounts,0.404843117908,Promotions & Discounts
 how do i block numbers from contacting my phone,int-sv1appin02-1391256054042-9636,Others,-0.164512089273,Device settings
 i was wonder if you would be able to put extra data on my plan so i dont go over but on on the whole plan itself just ts months not,int-sv1appin01-1395393395304-2296,Data top up,0.263252125368,phone + plan (international/data) Upgrade/Downgrade
 my mobile phone has been suspended and my phone want let me call the customer service to reactivate i have paid my outstanding amount of 19251 and the receipt number is 520600 can you please re activate,int-sv1appin02-1391490581962-13552,Make payment - Reinstate/Restore service,0.417534538332,Make payment - Reinstate/Restore service
 christine i just wanted to know what other way can i pay my phone bill im trying to do it though my mobile app but it says there are technical difficulties,int-sv1appin01-1394616211339-23117,bill explanation,-0.294137642451,Make payment
  my internet has reached it limit can i find out exactly where the usage is happening for example what is being downloaded etc,int-sv1appin01-1396240266626-26095,Data top up,-0.0129840981022,Setup/Register Account Online
i forgot my wifi password  it is saved when i go to internet but need to add a wireless device,ID1224714811,Setup/Register Account Online,0.0486994823298,Setup/Register Account Online
why do i get a message message fqhbr07176 when trying to watch espn on the internet,ID1226595999,Product or Service Quality issues,0.386362078627,Product or Service Quality issues
the tng is that i am already connected with nbn through transact and iinet in act i wanted to get connected with optus because of unlimited nbn data plus fetch tv but that time it was not availablenow it is available but i am in contracti dont know how to switch or change it,int-sv1appin01-1394946156927-5623,phone + plan (international/data) Upgrade/Downgrade,-0.419638455155,Fixed internet only plan
i want to get more data on my existing plan i am currently on 120gb plan now i am paying about 70 a month,int-sv1appin04-1394879479515-4486,phone + plan (international/data) Upgrade/Downgrade,0.129093971366,phone + plan (international/data) Upgrade/Downgrade
  i was just curious wch cable wireless modem is provided with the new broadband internet connection,int-sv1appin01-1395332617639-389,Order Equipment,0.240423089979,phone + plan (international/data) Upgrade/Downgrade
 can i get two iphone 5,int-sv1appin01-1395480572107-4273,phone + plan (international/data) Upgrade/Downgrade,0.17199874554,phone + plan (international/data) Upgrade/Downgrade
okay we have had an associate move into the office with us i have cancelled a fax line we had and we want to transfer that old line we had with iinet to their line i have received a change of account holder form from you is ts what is required to be filled out and sent to you to complete the action my associates who are taking over the line have an existing phone number in the same building,int-sv1appin01-1395712288391-9918,Setup/Register Account Online,0.554126871634,phone + plan (international/data) Upgrade/Downgrade
im sorry i lost the boxi was about to chat with karl,ID1229280593,Product or Service Quality issues,-0.254680475097,phone + plan (international/data) Upgrade/Downgrade
  i currently have a samsung s2 and on 50 plan just wondering how i can upgrade to a s4 mini and stay on ts plan,int-sv1appin01-1394330783833-15068,phone + plan (international/data) Upgrade/Downgrade,1.55784570692,phone + plan (international/data) Upgrade/Downgrade
  there is there any way i can find out how long left i have on my current plan,int-sv1appin04-1394624146066-23276,Contract Information,0.568068221083,phone + plan (international/data) Upgrade/Downgrade
 i was just wondering what the cheapest plan for a samsung galaxy note 3 is,int-sv1appin01-1396167343521-24340,phone + plan (international/data) Upgrade/Downgrade,1.1207717747,phone + plan (international/data) Upgrade/Downgrade
  there im after broadband for my apartment however i live on campus and dont have a phone line so wasnt sure how to approach ts issue as most people have told me that i need a phone number or line i do have a data port though as i a currently using ethernet i tnk its called that,int-sv1appin01-1394851246269-4016,Others,-0.412092792658,Fixed internet only plan
i have an elderly relative that now wants a mobile phone for calls only i would like to investigate if i can get a phone and mimimum plan but would need a very basic phone with large button etc can optus help me i would get ts phone on my account,int-sv1appin01-1395871172979-15377,phone + plan (international/data) Upgrade/Downgrade,-0.413682904452,phone + plan (international/data) Upgrade/Downgrade
i called many times to get a discount but the only give me a credit on my bill,7.45E+17,Promotions & Discounts,2.68886824579,Promotions & Discounts
i am trying to login to the att employee and retirement website to shop for a new wireless phone and i receive an error that the website is unable to confirm my eligibility  can you help me now or should i call onestop,7.25E+17,Setup/Register Account Online,-0.00314363736139,Setup/Register Account Online
 could i add 500 mb of 3g to my plan,int-sv1appin01-1394426866560-16907,Data top up,0.239434662994,phone + plan (international/data) Upgrade/Downgrade
my phone ni is 04234767850434621788 i want to know if i need to upgrade it to i phone 5s 32gb gold16gb gold howmuch i have to pay now,int-sv1appin01-1394328296466-15022,Make payment,0.31681163803,Make payment
can u pl tell me what are my services - adsl or adsl 2  how do i check,int-sv1appin01-1394807030499-2798,Fixed internet only plan,-0.128072253211,Details of existing plan
 how can i confirm if cable broadband is available at my address,int-sv1appin01-1394073300955-8626,Others,0.854959568652,Fixed internet only plan
i was wondering if att had the option to get a new phone but add a payment to my monthly bill paying for the service and the new phone i have a phone through att and i have a partial upgrade because ive had ts phone for a long time but it wont let me have the option of paying for it month to month,7.33E+17,phone + plan (international/data) Upgrade/Downgrade,0.265633530511,phone + plan (international/data) Upgrade/Downgrade
i need to change an upcoming appointmnt,ID1230019658,phone + plan (international/data) Upgrade/Downgrade,-0.281231778918,Schedule Appointment
"my emails been erratic for more than a week now today i just sent a group mail to a list that includes a trusted and recently working email address bounced with a message that ts sbcglobalnet address didnt exist when i tried to send a single message just to that recipient i got another bounce  ts time with 69 other ""doesnt exist"" email addresses all ending in either fr or de i was in the middle of a phone conversation about ts with national i tnk tech supp when i ",ID1224656597,Product or Service Quality issues,0.759553359414,Product or Service Quality issues
 there i am raven a few months ago i had my house robbed and lost 3 30 recharges and the lady i did talk with said she would credit it back to me she have me 30 but the rest didnt com yet i am disabled,int-sv1appin01-1394727571553-682,Promotions & Discounts,-0.549076496408,Promotions & Discounts
im trying to find the cheapest either plan or prepaid wch comes with unlimited texts,int-sv1appin01-1394776152550-2225,phone + plan (international/data) Upgrade/Downgrade,0.830644962,phone + plan (international/data) Upgrade/Downgrade
and i was trying to login but it wont let me anymore,7.46E+17,Product or Service Quality issues,0.415978741325,Setup/Register Account Online
what is error message 101 mean with on demand,ID1233451721,Product or Service Quality issues,-0.250478957489,phone + plan (international/data) Upgrade/Downgrade
what is my user email address,ID1228370564,Product or Service Quality issues,0.247847701746,Setup/Register Account Online
i was wanting to know how long is left on my contract and also i had an overdue bill wch i paid today so wanting to give you guys the receipt number for that 0749211152 is the number for my service,int-sv1appin01-1395706433464-9653,Contract Information,-0.108696092999,Contract Information
"wifi connection says ""limited""",ID1234505380,phone + plan (international/data) Upgrade/Downgrade,-0.0450565987896,phone + plan (international/data) Upgrade/Downgrade
good evening ive recently purchased optus internet service i just switched to a new unit and i connect using direct connect but ive given them the wrong address the technician called me and he did have the line setup and ive also got the modem,int-sv1appin01-1394951846974-5724,Product or Service Quality issues,0.0754919954851,Setup/Register Account Online
my internet is very slow during multiple times of day,ID1226646504,Product or Service Quality issues,0.826465795709,Product or Service Quality issues
i forgot what my optus account username is there a way i can change it optus account username is,int-sv1appin04-1394800745303-2646,Product or Service Quality issues,0.331070983645,Product or Service Quality issues
 can you tell me if i am at the end of my contract with at and t  ,7.45E+17,Contract Information,0.765630234386,Contract Information
i would like to know how to get out of my contract at no charge due to not having any 3g reception where i live and work im fed up with no being able to do simple tngs like send a message and check an email,int-sv1appin01-1394090978209-9292,Product or Service Quality issues,0.765101990832,Cancellation and Retention
when will be my plan to finish,int-sv1appin01-1394281346552-14259,phone + plan (international/data) Upgrade/Downgrade,0.171251918305,Contract Information
im overseas at the moment i remember i need to recharge my prepaid internet today but i dont remember the number,int-sv1appin04-1394821830875-3250,Product or Service Quality issues,0.176285679594,Data top up
  i have tried to get a usernameand password for the optus site but it wont let me,int-sv1appin01-1395867932623-15256,Product or Service Quality issues,0.350794433452,Product or Service Quality issues
tv asked energy saving  and let it do it  now no picture,ID1228508574,Product or Service Quality issues,0.480436822305,Product or Service Quality issues
 i would like to cancel my contract as it expires on 263,int-sv1appin01-1394739062095-1045,Cancellation and Retention,0.729317583886,Cancellation and Retention
im having trouble getting into my account  my bank states that t have not been able to get my bill so that it can be paid  since i rarely check ts account i seem to have forgotten the id and password,7.23E+17,Product or Service Quality issues,0.0555860835063,Setup/Register Account Online
 i went into optus saturday to enquire about my account i dont understand some of the charges on my bill i was wondering if you could explain it to me,int-sv1appin01-1395633822954-7158,bill explanation,1.29361134674,bill explanation
i had an upgrade to me broadband plan done yesterday - to come into effect for next billing cycle i want to confirm that - as an entertainment 115 bundle - that it includes the fetch tv or not,int-sv1appin01-1395099278862-9367,Bundles Upgrade/Downgrade,0.379491962845,Bundles Upgrade/Downgrade
 i have an optus bill wch is due to be paid however last month we had difficulties with our modemrouter and we didnt have home internet for a couple of weeks we were relying on our mob and business internet wch wasnt a lot of gb i spoke to someone on the phone when we were waiting to get our home internet reconnected and t said t would be able to reimburse us for any amounts we whent over on our plans sorry took a wle to type there,int-sv1appin01-1394514406859-19866,bill explanation,-0.301872930999,Product or Service Quality issues
 is farrer act and tuggeranong covered by optus 4g if i purchase a new iphone,int-sv1appin01-1395126284288-10382,phone + plan (international/data) Upgrade/Downgrade,0.280561192823,phone + plan (international/data) Upgrade/Downgrade
we only have mobile broadband it has not been working well and i need to check the usage,int-sv1appin01-1394504138574-19464,Setup/Register Account Online,-0.157435982627,Product or Service Quality issues
 ,int-sv1appin01-1394331131426-15076,phone + plan (international/data) Upgrade/Downgrade,-0.508173975001,Data top up
 i ordered a tablet yesterday and wondering if there is a tracking ,int-sv1appin01-1395095843573-9221,Order Status,0.0828822455634,Order Status
 ready to upgrade my plan what do i do,int-sv1appin01-1394072242294-8575,phone + plan (international/data) Upgrade/Downgrade,1.4466535263,phone + plan (international/data) Upgrade/Downgrade
 im wanting to set up my voicemail using ts app is it possible,int-sv1appin01-1394153954301-11086,Others,-0.0925169252973,Device settings
 how far back are usage details stored for mobile phones i can only see today and yesterday it wont go back any further,int-sv1appin04-1394796444476-2574,Setup/Register Account Online,-0.332916387877,bill explanation
 my service for phone number 0408600660 i want to check if i can revert back to my original plan,int-sv1appin03-1396308355144-28556,phone + plan (international/data) Upgrade/Downgrade,-0.51915081129,phone + plan (international/data) Upgrade/Downgrade
i am writing to ask optus to file a report for no caller id calls,int-sv1appin01-1394158006863-11253,Setup/Register Account Online,0.441552582584,Product or Service Quality issues
i am trying to purchase a note 4 with a 2 year agreement it says i must purchase a new data plan  my current plan has unlimited data for my iphone  wle i understand it is a different data plan when i changed my sons plan from i phone to samsung he still got to keep unlimited data,7.42E+17,phone + plan (international/data) Upgrade/Downgrade,0.782437187966,phone + plan (international/data) Upgrade/Downgrade
i had an appointment to fix my internet on monday but i wasnt able to pick up the phone can i reschedule the appointment,ID1229821707,Schedule Appointment,0.951820220992,Schedule Appointment
i just will like to find out what is causing the data charges in one single day being extremely gh although i am at home all day with wiffi sorryt  how are you  my ac no 8614 5361 0001 77,int-sv1appin01-1395798547589-12975,bill explanation,0.768235815234,Setup/Register Account Online
i need to un lock my iphone,int-sv1appin01-1394988289349-6146,Unlocking Device,-0.0729537834608,Unlocking Device
im not receiving all my channels,ID1219352549,Product or Service Quality issues,1.26204970062,Product or Service Quality issues
  i went to an optus store on sunday and t told me i could add an unlimited roaming pack to my account for 10 a day how do i go about that,int-sv1appin01-1395641902279-7476,phone + plan (international/data) Upgrade/Downgrade,-0.307852473175,phone + plan (international/data) Upgrade/Downgrade
  ther erose i am looking to up grade my mobile phone i dont beleive i can do it till next monday my number is 0402 750 789,int-sv1appin01-1394254769658-13836,phone + plan (international/data) Upgrade/Downgrade,-0.251626291264,phone + plan (international/data) Upgrade/Downgrade
i have overly expensive bills i am trying to get information on a different bundle,int-sv1appin01-1395456007337-3852,Bundles Upgrade/Downgrade,0.557152349264,bill explanation
 my daughter is on my sim plan 25 how can we activate her international roaming when she is in europe for 2 weeks can you please help,int-sv1appin01-1395623166961-6728,phone + plan (international/data) Upgrade/Downgrade,0.254548999603,phone + plan (international/data) Upgrade/Downgrade
how can i transfer espn3 broadcast to my tv set after connecting vis hdmi cable and rocketfish connector,ID1227379178,phone + plan (international/data) Upgrade/Downgrade,-0.239413667677,Product or Service Quality issues
take voicemail off my plan,ID1222447843,Others,0.00338671879536,Others
 was just wondering why im not getting messages from people my mum has sent me messages yesterday but have not received any,int-sv1appin01-1395803276124-13182,Product or Service Quality issues,0.0330769727592,Product or Service Quality issues
ok  i wanna use my phone in overseas with foreign country pre-paid sim-cards can you unlock it  its iphone 5,int-sv1appin04-1394749188933-1365,Unlocking Device,0.549749538438,Unlocking Device
i lost my wifi password can i recover it,ID1235992542,Product or Service Quality issues,-0.225889569929,Setup/Register Account Online
good i am going oversea i want to unlock my phone,int-sv1appin01-1395802466088-13144,Unlocking Device,1.20784429761,Unlocking Device
 my latest bill has a duplicated entry of 2091 id like it reversed,int-sv1appin01-1395624267405-6768,bill explanation,0.162888202056,bill explanation
 my phone bill is over due and was wondering if i could pay that next friday without it getting cut off please,int-sv1appin01-1394755324203-1565,"Payment Status, Arrangement and Issue",-0.218974083399,"Payment Status, Arrangement and Issue"
cant access my internet i reset the modem but i cant remember password,int-sv1appin01-1394921241801-5158,Product or Service Quality issues,1.00698822959,Product or Service Quality issues
 if i am unhappy with my virgin mobile plan can i switch it to optus or do i have to completely pay off the virgin plan anf then start a new plan with optus,int-sv1appin01-1395560499519-5577,phone + plan (international/data) Upgrade/Downgrade,0.551328213925,phone + plan (international/data) Upgrade/Downgrade
customer service,ID1224850048,Product or Service Quality issues,-0.154035980931,Product or Service Quality issues
 was with optus in the past moving house how many business days does it take to connect internet and phone line,int-sv1appin01-1394069400231-8448,Bundles Upgrade/Downgrade,-0.375644782411,Bundles Upgrade/Downgrade
wifi not working,ID1236290715,phone + plan (international/data) Upgrade/Downgrade,0.367942764533,phone + plan (international/data) Upgrade/Downgrade
and am wondering how much it would cost to upgrade the nbn unlimited plan from 121 to 255,int-sv1appin01-1395384069982-2111,phone + plan (international/data) Upgrade/Downgrade,0.585521649779,Fixed internet only plan
why is my bill so gh i singed up for a new bundle wch was supposed to reduce my bill to around 17300 per month,ID1220039076,bill explanation,-0.137301294133,bill explanation
 boots i would like to activate a new micro sim from a regular sim but its asking to send a message to the old sim and its a data plan so i cannot receive messages,int-sv1appin04-1394768669979-2027,phone + plan (international/data) Upgrade/Downgrade,0.294583115682,Device settings
"please give me a number for repair service  the 800-892-4357 number says its for notng but sales yet its the only number that comes up under ""contact us""",ID1223049616,Setup/Register Account Online,-0.601138330288,Schedule Appointment
  ronald i have a prepaid optus wi fi modem service number 0432138955 and i would like to find out if i can sft it to a postpaid plan if it is cheaper can you help with that please,int-sv1appin01-1395898879220-16661,phone + plan (international/data) Upgrade/Downgrade,-0.0343888447624,Fixed internet only plan
  i am looking into the fetch bundle you have with home phone and unlimited broadband i am wondering if we would be able to get it transferred to another state if we moved,int-sv1appin01-1395037865316-7467,Bundles Upgrade/Downgrade,0.563309125366,Others
do i need to wait for the delivery for that box but i already received the box wch doesnt looks like setup box for tv,int-sv1appin01-1394160896933-11384,Order Status,0.256713080265,Product or Service Quality issues
i topped up my data by 2gb today but still not showing,int-sv1appin01-1394596710247-22477,Data top up,0.0496340771274,Data top up
i dont seem to be able to access my account,int-sv1appin01-1394152455932-11024,Product or Service Quality issues,-0.118274898119,Product or Service Quality issues
 i was wondering if i could plz arrange a payment extension,int-sv1appin01-1395647152617-7627,"Payment Status, Arrangement and Issue",1.73229963577,"Payment Status, Arrangement and Issue"
i was upgrading to the 90 plan plus bundling my mobile for the 10 discount aswell what is the number sorry just saw thankyou i will just call thankyou,int-sv1appin01-1395384504307-2126,Bundles Upgrade/Downgrade,-0.435426868943,Bundles Upgrade/Downgrade
 krista i have exceeded my data usage but i need to have access to more data as i am working away from from at the moment and there is no wi-fi access it is costing too much to continue to use it the way i am from home,int-sv1appin01-1394500549159-19287,Data top up,-0.253575952165,Data top up
can you do that if my phone goes right to voicemail,7.24E+17,Others,0.0715354648016,Add ons
i paid my bill but my network is still restricted,int-sv1appin01-1391723611628-18688,Make payment - Reinstate/Restore service,-0.203192028883,Make payment - Reinstate/Restore service
why is my internet not working,ID1231430360,Product or Service Quality issues,0.80183702115,Product or Service Quality issues
 can i check how far away i am from upgrading my handsets without charge,int-sv1appin01-1394438500026-17258,Contract Information,0.0566535655749,Contract Information
i already pay my payment at optus site im good pay by credit card,int-sv1appin01-1394421894530-16733,"Payment Status, Arrangement and Issue",0.491257582012,Make payment - Reinstate/Restore service
  my customer account no 1841010012 i want to upgrade my inertnet to 100 month to month can i do ts on lime,int-sv1appin01-1395724239782-10392,phone + plan (international/data) Upgrade/Downgrade,0.626358977054,phone + plan (international/data) Upgrade/Downgrade
quick question once a transfer of ownersp is completed will i still be able to access my previous invoices under my account name,int-sv1appin01-1394159097731-11302,Setup/Register Account Online,0.0955363275132,phone + plan (international/data) Upgrade/Downgrade
 i have had almost 2 years contract with att for ts iphone 5s with number 7202011130 i want to get my iphone unlocked can you do that for me,7.43E+17,Unlocking Device,0.675319499487,Unlocking Device
i forget my password and i cannot log into my account can u plz help me,int-sv1appin01-1395484815023-4317,Product or Service Quality issues,0.137927096398,Product or Service Quality issues
i have ordered for a oprua adsl are you able to get me the status of ts order no one has contacted me yet,int-sv1appin01-1394536857224-20446,Order Status,0.503839186221,Order Status
i was having a chat with a consultant early in the week and i ordered a new iphone5s i need to wait 10 days buthow do optus go with doing deals i have found a telstra business deal thats pretty good httpswwwtelstracomauonline-shopbusinessbusiness-phone-productcfmdevice=apple-iphone-5sampplantype=tbpp-130-handsetampflow=bizpostpaid,int-sv1appin01-1394153427270-11063,phone + plan (international/data) Upgrade/Downgrade,0.290189825357,phone + plan (international/data) Upgrade/Downgrade
i am looking at upgradiny my ph and plan and wondered if the phones are locked,int-sv1appin01-1394614297974-23072,phone + plan (international/data) Upgrade/Downgrade,-0.6675655054,phone + plan (international/data) Upgrade/Downgrade
gday it says we cant get internet in our area can we go on a waiting list or can you you squeeze 1 more in,int-sv1appin01-1395891383522-16332,Others,-0.188464037993,Fixed internet only plan
i want to remove ts device from my plan,7.23E+17,Cancellation and Retention,0.344846058473,Cancellation and Retention
  i spoke to someone from tech support on the phone just now who stated i could get my iphone replaced at an apple store i dont have a receipt for my iphone its under a year old i just moved house and dont have the paperwork can i still get a replacement no worries,int-sv1appin01-1395899222873-16676,Product or Service Quality issues,-0.33037715035,Product or Service Quality issues
send signal to activate set top box,ID1232112232,Product or Service Quality issues,0.224642488451,Product or Service Quality issues
im about to pay my bill and discover that its sum is incorrect,int-sv1appin01-1394580989459-21864,bill explanation,-0.383264796766,bill explanation
im trying to set up ts app and i dont remember user name or password,int-sv1appin01-1396305227459-28421,Product or Service Quality issues,0.251291703123,Product or Service Quality issues
  i am interested to get a new adsl connection,int-sv1appin01-1394591203511-22281,phone + plan (international/data) Upgrade/Downgrade,-0.316215200313,Bundles Upgrade/Downgrade
 stella can you check on an order for me,int-sv1appin01-1394339287288-15233,Order Status,0.407400878078,Order Status
 if i do an early upgrade do is the remaining payments to my old handset waived also,int-sv1appin01-1394433298101-17126,phone + plan (international/data) Upgrade/Downgrade,0.275690455426,phone + plan (international/data) Upgrade/Downgrade
 ive been trying to top up my data by 1 gb but a technical error keeps occuring,int-sv1appin01-1395400467778-2384,Data top up,0.89423495547,Data top up
i was in the middle of an upgrade with her she has all my details,int-sv1appin01-1394244343136-13600,phone + plan (international/data) Upgrade/Downgrade,0.200058009364,Data top up
 i just want to know about my plan,int-sv1appin01-1394765354063-1919,phone + plan (international/data) Upgrade/Downgrade,-0.0153871373009,phone + plan (international/data) Upgrade/Downgrade
for some reason i cannot log in to my wireless account it should not be linked with the u-verse account but appears to be,7.24E+17,Setup/Register Account Online,1.13163604165,Setup/Register Account Online
 i have a problem with my primay email address showing on my profile as xxxxxxxxx it should read xxxxxxxxx can you rectify ts for me please,int-sv1appin01-1395482889970-4296,Product or Service Quality issues,0.511569748116,Setup/Register Account Online
  i am trying to buy fetch but cant seem to do it online,int-sv1appin01-1394058349093-7973,TV only plan Upgrade/Downgrade,0.41739527305,TV only plan Upgrade/Downgrade
i have a problem with phone reception she checked and im in a black spot she was starting to talk about sometng for the internet to improve mobile service when my husband and i are home and wanted to know what kind of internet we have i was finding out and we got disconnected we have cable,int-sv1appin01-1391640235552-16896,Product or Service Quality issues,1.71248183989,Product or Service Quality issues
i just paid my bill and trying to get my phone activated again,int-sv1appin01-1394932264448-5367,Make payment - Reinstate/Restore service,-0.0311665255626,Make payment - Reinstate/Restore service
  i wanted to know about internet wifi for my mobile and laptop that i can use any where i go because im constantly travelling what are the deals how much for how many gigabites i use a lot of internet,int-sv1appin01-1395380931429-2029,Order Equipment,0.308239190058,phone + plan (international/data) Upgrade/Downgrade
